,roll:1000_sd:0.5,roll:1000_sd:0.75,roll:1000_sd:1.0,roll:1000_sd:1.25,roll:1000_sd:1.5,roll:1000_sd:1.75,roll:1000_sd:2.0,roll:1000_sd:2.25,roll:1000_sd:2.5,roll:1000_sd:2.75,roll:1000_sd:3.0,roll:1000_sd:3.25,roll:1000_sd:3.5,roll:1000_sd:3.75,roll:1000_sd:4.0,roll:1500_sd:0.5,roll:1500_sd:0.75,roll:1500_sd:1.0,roll:1500_sd:1.25,roll:1500_sd:1.5,roll:1500_sd:1.75,roll:1500_sd:2.0,roll:1500_sd:2.25,roll:1500_sd:2.5,roll:1500_sd:2.75,roll:1500_sd:3.0,roll:1500_sd:3.25,roll:1500_sd:3.5,roll:1500_sd:3.75,roll:1500_sd:4.0,roll:2000_sd:0.5,roll:2000_sd:0.75,roll:2000_sd:1.0,roll:2000_sd:1.25,roll:2000_sd:1.5,roll:2000_sd:1.75,roll:2000_sd:2.0,roll:2000_sd:2.25,roll:2000_sd:2.5,roll:2000_sd:2.75,roll:2000_sd:3.0,roll:2000_sd:3.25,roll:2000_sd:3.5,roll:2000_sd:3.75,roll:2000_sd:4.0,roll:2500_sd:0.5,roll:2500_sd:0.75,roll:2500_sd:1.0,roll:2500_sd:1.25,roll:2500_sd:1.5,roll:2500_sd:1.75,roll:2500_sd:2.0,roll:2500_sd:2.25,roll:2500_sd:2.5,roll:2500_sd:2.75,roll:2500_sd:3.0,roll:2500_sd:3.25,roll:2500_sd:3.5,roll:2500_sd:3.75,roll:2500_sd:4.0,roll:3000_sd:0.5,roll:3000_sd:0.75,roll:3000_sd:1.0,roll:3000_sd:1.25,roll:3000_sd:1.5,roll:3000_sd:1.75,roll:3000_sd:2.0,roll:3000_sd:2.25,roll:3000_sd:2.5,roll:3000_sd:2.75,roll:3000_sd:3.0,roll:3000_sd:3.25,roll:3000_sd:3.5,roll:3000_sd:3.75,roll:3000_sd:4.0,roll:3500_sd:0.5,roll:3500_sd:0.75,roll:3500_sd:1.0,roll:3500_sd:1.25,roll:3500_sd:1.5,roll:3500_sd:1.75,roll:3500_sd:2.0,roll:3500_sd:2.25,roll:3500_sd:2.5,roll:3500_sd:2.75,roll:3500_sd:3.0,roll:3500_sd:3.25,roll:3500_sd:3.5,roll:3500_sd:3.75,roll:3500_sd:4.0,roll:4000_sd:0.5,roll:4000_sd:0.75,roll:4000_sd:1.0,roll:4000_sd:1.25,roll:4000_sd:1.5,roll:4000_sd:1.75,roll:4000_sd:2.0,roll:4000_sd:2.25,roll:4000_sd:2.5,roll:4000_sd:2.75,roll:4000_sd:3.0,roll:4000_sd:3.25,roll:4000_sd:3.5,roll:4000_sd:3.75,roll:4000_sd:4.0,roll:4500_sd:0.5,roll:4500_sd:0.75,roll:4500_sd:1.0,roll:4500_sd:1.25,roll:4500_sd:1.5,roll:4500_sd:1.75,roll:4500_sd:2.0,roll:4500_sd:2.25,roll:4500_sd:2.5,roll:4500_sd:2.75,roll:4500_sd:3.0,roll:4500_sd:3.25,roll:4500_sd:3.5,roll:4500_sd:3.75,roll:4500_sd:4.0,roll:5000_sd:0.5,roll:5000_sd:0.75,roll:5000_sd:1.0,roll:5000_sd:1.25,roll:5000_sd:1.5,roll:5000_sd:1.75,roll:5000_sd:2.0,roll:5000_sd:2.25,roll:5000_sd:2.5,roll:5000_sd:2.75,roll:5000_sd:3.0,roll:5000_sd:3.25,roll:5000_sd:3.5,roll:5000_sd:3.75,roll:5000_sd:4.0,roll:500_sd:0.5,roll:500_sd:0.75,roll:500_sd:1.0,roll:500_sd:1.25,roll:500_sd:1.5,roll:500_sd:1.75,roll:500_sd:2.0,roll:500_sd:2.25,roll:500_sd:2.5,roll:500_sd:2.75,roll:500_sd:3.0,roll:500_sd:3.25,roll:500_sd:3.5,roll:500_sd:3.75,roll:500_sd:4.0
2015-08-14,0.357142857143,0.357142857143,0.357142857143,0.357142857143,0.357142857143,0.357142857143,0.333333333333,0.333333333333,0.333333333333,0.416666666667,0.4,0.5,0.375,0.5,0.666666666667,0.529411764706,0.529411764706,0.529411764706,0.529411764706,0.529411764706,0.529411764706,0.529411764706,0.571428571429,0.538461538462,0.615384615385,0.615384615385,0.583333333333,0.545454545455,0.5,0.666666666667,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.666666666667,0.714285714286,0.692307692308,0.692307692308,0.7,0.8,0.75,0.6,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.555555555556,0.555555555556,0.625,0.625,0.75,0.666666666667,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.444444444444,0.444444444444,0.444444444444,0.5,0.625,0.714285714286,0.714285714286,0.666666666667,0.5,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.7,0.7,0.8,0.777777777778,0.714285714286,0.714285714286,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.727272727273,0.8,0.8,0.777777777778,0.75,0.75,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.545454545455,0.636363636364,0.8,0.8,0.8,0.714285714286,0.666666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.714285714286,0.666666666667,0.6,0.666666666667,0.470588235294,0.470588235294,0.470588235294,0.470588235294,0.4,0.4,0.4,0.4,0.4,0.454545454545,0.5,0.7,0.7,0.625,0.5
2015-08-17,0.785714285714,0.785714285714,0.785714285714,0.785714285714,0.785714285714,0.785714285714,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.8,0.75,0.736842105263,0.736842105263,0.736842105263,0.736842105263,0.722222222222,0.722222222222,0.666666666667,0.6875,0.733333333333,0.833333333333,0.833333333333,0.916666666667,0.916666666667,0.9,0.888888888889,0.75,0.75,0.75,0.75,0.75,0.75,0.6875,0.666666666667,0.714285714286,0.692307692308,0.75,0.916666666667,0.916666666667,0.9,0.875,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.692307692308,0.75,0.75,0.916666666667,0.9,0.888888888889,0.857142857143,0.75,0.75,0.75,0.733333333333,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.785714285714,0.8,0.888888888889,0.888888888889,0.888888888889,0.888888888889,0.833333333333,0.714285714286,0.714285714286,0.714285714286,0.692307692308,0.692307692308,0.666666666667,0.666666666667,0.818181818182,0.909090909091,0.888888888889,0.888888888889,1.0,1.0,1.0,1.0,0.714285714286,0.714285714286,0.714285714286,0.692307692308,0.692307692308,0.666666666667,0.666666666667,0.833333333333,0.833333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,0.8125,0.8125,0.769230769231,0.769230769231,0.909090909091,0.909090909091,0.909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.846153846154,0.846153846154,0.846153846154,0.846153846154,0.909090909091,0.909090909091,0.909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.846153846154,0.846153846154,0.846153846154,0.916666666667,0.9,0.888888888889
2015-08-18,0.583333333333,0.583333333333,0.583333333333,0.7,0.7,0.7,0.555555555556,0.555555555556,0.555555555556,0.555555555556,0.555555555556,0.666666666667,0.666666666667,0.625,0.714285714286,0.538461538462,0.538461538462,0.538461538462,0.583333333333,0.636363636364,0.636363636364,0.6,0.6,0.6,0.6,0.7,0.666666666667,0.75,0.714285714286,0.666666666667,0.75,0.75,0.75,0.75,0.75,0.8,0.777777777778,0.777777777778,0.777777777778,0.777777777778,0.777777777778,0.75,0.75,0.75,0.875,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.777777777778,0.777777777778,0.777777777778,0.777777777778,0.777777777778,0.777777777778,0.75,0.833333333333,0.8,0.75,0.75,0.75,0.75,0.75,0.75,0.777777777778,0.777777777778,0.777777777778,0.777777777778,0.75,0.75,0.714285714286,0.833333333333,0.666666666667,0.75,0.75,0.75,0.75,0.75,0.75,0.727272727273,0.777777777778,0.777777777778,0.777777777778,0.75,0.75,0.714285714286,0.666666666667,0.666666666667,0.75,0.75,0.75,0.75,0.75,0.75,0.727272727273,0.777777777778,0.777777777778,0.75,0.75,0.714285714286,0.666666666667,0.6,0.666666666667,0.75,0.75,0.75,0.75,0.75,0.75,0.727272727273,0.777777777778,0.75,0.75,0.714285714286,0.714285714286,0.666666666667,0.666666666667,0.666666666667,0.5625,0.5625,0.5625,0.625,0.625,0.625,0.625,0.625,0.533333333333,0.5,0.5,0.461538461538,0.5,0.5,0.5
2015-08-19,0.761904761905,0.761904761905,0.761904761905,0.761904761905,0.761904761905,0.761904761905,0.809523809524,0.809523809524,0.809523809524,0.789473684211,0.75,0.785714285714,0.857142857143,0.8,0.857142857143,0.736842105263,0.736842105263,0.736842105263,0.736842105263,0.736842105263,0.736842105263,0.736842105263,0.789473684211,0.789473684211,0.789473684211,0.777777777778,0.769230769231,0.909090909091,0.909090909091,0.888888888889,0.736842105263,0.736842105263,0.736842105263,0.736842105263,0.736842105263,0.736842105263,0.736842105263,0.736842105263,0.736842105263,0.764705882353,0.8,0.818181818182,0.875,0.875,0.857142857143,0.777777777778,0.777777777778,0.777777777778,0.777777777778,0.777777777778,0.777777777778,0.777777777778,0.777777777778,0.777777777778,0.777777777778,0.875,0.818181818182,0.857142857143,0.833333333333,0.8,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.769230769231,0.777777777778,0.857142857143,0.75,0.0,0.692307692308,0.692307692308,0.692307692308,0.692307692308,0.692307692308,0.692307692308,0.692307692308,0.692307692308,0.692307692308,0.692307692308,0.769230769231,0.727272727273,0.833333333333,0.75,0.0,0.692307692308,0.692307692308,0.692307692308,0.692307692308,0.692307692308,0.692307692308,0.692307692308,0.692307692308,0.692307692308,0.636363636364,0.727272727273,0.666666666667,0.75,0.666666666667,0.0,0.636363636364,0.636363636364,0.636363636364,0.636363636364,0.636363636364,0.636363636364,0.636363636364,0.636363636364,0.636363636364,0.6,0.7,0.625,0.666666666667,0.6,0.0,0.555555555556,0.555555555556,0.555555555556,0.555555555556,0.555555555556,0.555555555556,0.555555555556,0.5,0.5,0.5,0.5,0.25,0.5,0.333333333333,0.5,0.772727272727,0.772727272727,0.772727272727,0.772727272727,0.772727272727,0.772727272727,0.772727272727,0.772727272727,0.761904761905,0.75,0.6875,0.636363636364,0.777777777778,0.714285714286,0.714285714286
2015-08-20,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.828571428571,0.828571428571,0.8125,0.8125,0.8125,0.75,0.9,0.866666666667,0.846153846154,0.833333333333,0.838709677419,0.838709677419,0.838709677419,0.838709677419,0.838709677419,0.838709677419,0.838709677419,0.807692307692,0.8,0.8,0.85,0.833333333333,0.833333333333,0.818181818182,0.666666666667,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.814814814815,0.8,0.84,0.833333333333,0.842105263158,0.857142857143,0.818181818182,0.8,0.75,0.846153846154,0.846153846154,0.846153846154,0.846153846154,0.846153846154,0.846153846154,0.84,0.809523809524,0.809523809524,0.85,0.8,0.857142857143,0.818181818182,0.875,0.8,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.846153846154,0.84,0.826086956522,0.809523809524,0.833333333333,0.8,0.7,0.7,0.857142857143,0.862068965517,0.862068965517,0.862068965517,0.862068965517,0.862068965517,0.862068965517,0.862068965517,0.846153846154,0.772727272727,0.809523809524,0.777777777778,0.8,0.75,0.666666666667,0.714285714286,0.846153846154,0.846153846154,0.846153846154,0.846153846154,0.846153846154,0.846153846154,0.846153846154,0.826086956522,0.736842105263,0.764705882353,0.692307692308,0.769230769231,0.727272727273,0.75,0.714285714286,0.846153846154,0.846153846154,0.846153846154,0.846153846154,0.846153846154,0.846153846154,0.846153846154,0.826086956522,0.722222222222,0.714285714286,0.692307692308,0.692307692308,0.727272727273,0.625,0.714285714286,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.818181818182,0.789473684211,0.714285714286,0.692307692308,0.692307692308,0.636363636364,0.75,0.714285714286,0.815789473684,0.815789473684,0.815789473684,0.815789473684,0.815789473684,0.815789473684,0.815789473684,0.810810810811,0.810810810811,0.84375,0.84,0.818181818182,0.8125,0.846153846154,0.727272727273
2015-08-21,0.843137254902,0.843137254902,0.843137254902,0.843137254902,0.877551020408,0.877551020408,0.854166666667,0.851063829787,0.860465116279,0.894736842105,0.903225806452,0.88,0.863636363636,0.941176470588,0.888888888889,0.897959183673,0.897959183673,0.897959183673,0.897959183673,0.893617021277,0.936170212766,0.913043478261,0.906976744186,0.894736842105,0.878787878788,0.862068965517,0.88,0.823529411765,0.928571428571,0.916666666667,0.893617021277,0.893617021277,0.893617021277,0.893617021277,0.888888888889,0.888888888889,0.904761904762,0.897435897436,0.894736842105,0.892857142857,0.857142857143,0.833333333333,0.866666666667,0.928571428571,0.9,0.871794871795,0.871794871795,0.871794871795,0.871794871795,0.861111111111,0.861111111111,0.852941176471,0.866666666667,0.851851851852,0.863636363636,0.888888888889,0.888888888889,0.875,0.833333333333,0.9,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.848484848485,0.848484848485,0.848484848485,0.884615384615,0.869565217391,0.904761904762,0.894736842105,0.857142857143,0.888888888889,0.888888888889,0.666666666667,0.878787878788,0.878787878788,0.878787878788,0.878787878788,0.870967741935,0.9,0.9,0.88,0.894736842105,0.888888888889,0.875,0.846153846154,0.923076923077,0.888888888889,0.875,0.878787878788,0.878787878788,0.878787878788,0.878787878788,0.9,0.9,0.892857142857,0.875,0.888888888889,0.888888888889,0.875,0.846153846154,0.833333333333,0.777777777778,0.833333333333,0.9,0.9,0.9,0.9,0.892857142857,0.892857142857,0.892857142857,0.857142857143,0.882352941176,0.857142857143,0.857142857143,0.833333333333,0.8,0.666666666667,0.666666666667,0.892857142857,0.892857142857,0.892857142857,0.892857142857,0.884615384615,0.884615384615,0.88,0.833333333333,0.823529411765,0.857142857143,0.833333333333,0.777777777778,0.75,0.666666666667,0.833333333333,0.872727272727,0.872727272727,0.872727272727,0.907407407407,0.87037037037,0.865384615385,0.865384615385,0.857142857143,0.872340425532,0.904761904762,0.918918918919,0.90625,0.9,0.909090909091,0.894736842105
2015-08-24,0.814285714286,0.814285714286,0.814285714286,0.814285714286,0.808823529412,0.793650793651,0.790322580645,0.783333333333,0.777777777778,0.77358490566,0.808510638298,0.844444444444,0.810810810811,0.827586206897,0.952380952381,0.866666666667,0.866666666667,0.866666666667,0.866666666667,0.862068965517,0.862068965517,0.846153846154,0.84,0.836734693878,0.837209302326,0.825,0.810810810811,0.875,0.826086956522,0.875,0.877192982456,0.877192982456,0.877192982456,0.872727272727,0.872727272727,0.872727272727,0.865384615385,0.847826086957,0.837209302326,0.842105263158,0.818181818182,0.806451612903,0.821428571429,0.863636363636,0.866666666667,0.865384615385,0.865384615385,0.865384615385,0.865384615385,0.865384615385,0.884615384615,0.882352941176,0.863636363636,0.842105263158,0.828571428571,0.823529411765,0.793103448276,0.8,0.823529411765,0.9,0.875,0.875,0.875,0.875,0.872340425532,0.872340425532,0.866666666667,0.860465116279,0.833333333333,0.823529411765,0.793103448276,0.814814814815,0.8,0.8,0.875,0.863636363636,0.863636363636,0.863636363636,0.863636363636,0.860465116279,0.860465116279,0.857142857143,0.815789473684,0.818181818182,0.777777777778,0.75,0.782608695652,0.647058823529,0.733333333333,0.666666666667,0.897959183673,0.897959183673,0.897959183673,0.897959183673,0.897959183673,0.891304347826,0.883720930233,0.878048780488,0.827586206897,0.772727272727,0.772727272727,0.761904761905,0.705882352941,0.75,0.75,0.901960784314,0.901960784314,0.901960784314,0.901960784314,0.9,0.9,0.880952380952,0.871794871795,0.827586206897,0.8,0.782608695652,0.75,0.666666666667,0.818181818182,0.75,0.901960784314,0.901960784314,0.901960784314,0.901960784314,0.901960784314,0.9,0.888888888889,0.871794871795,0.827586206897,0.807692307692,0.736842105263,0.722222222222,0.714285714286,0.8,0.75,0.80487804878,0.80487804878,0.80487804878,0.80487804878,0.79746835443,0.789473684211,0.783783783784,0.791666666667,0.811594202899,0.833333333333,0.785714285714,0.795454545455,0.846153846154,0.851851851852,0.85
2015-08-25,0.910256410256,0.907894736842,0.907894736842,0.907894736842,0.906666666667,0.906666666667,0.904109589041,0.893939393939,0.875,0.890909090909,0.914893617021,0.942857142857,0.896551724138,0.947368421053,0.933333333333,0.915492957746,0.915492957746,0.915492957746,0.915492957746,0.914285714286,0.914285714286,0.911764705882,0.907692307692,0.901639344262,0.888888888889,0.938775510204,0.944444444444,0.965517241379,0.95,1.0,0.942857142857,0.942028985507,0.941176470588,0.941176470588,0.940298507463,0.940298507463,0.938461538462,0.935483870968,0.934426229508,0.921568627451,0.93023255814,0.947368421053,1.0,1.0,1.0,0.941176470588,0.941176470588,0.955223880597,0.955223880597,0.954545454545,0.954545454545,0.952380952381,0.966101694915,0.965517241379,0.957446808511,0.975,0.969696969697,1.0,1.0,1.0,0.938461538462,0.938461538462,0.9375,0.9375,0.936507936508,0.936507936508,0.950819672131,0.949152542373,0.96,0.953488372093,0.974358974359,0.964285714286,1.0,1.0,1.0,0.936507936508,0.936507936508,0.935483870968,0.950819672131,0.95,0.95,0.948275862069,0.945454545455,0.9375,0.953488372093,0.974358974359,0.95652173913,1.0,1.0,1.0,0.941176470588,0.955223880597,0.969696969697,0.969696969697,0.969230769231,0.953846153846,0.952380952381,0.945454545455,0.933333333333,0.975609756098,0.971428571429,0.95,1.0,1.0,1.0,0.9375,0.9375,0.952380952381,0.968253968254,0.951612903226,0.950819672131,0.949152542373,0.943396226415,0.93023255814,0.975,0.939393939394,0.916666666667,1.0,1.0,1.0,0.952380952381,0.952380952381,0.967741935484,0.966666666667,0.948275862069,0.948275862069,0.945454545455,0.942307692308,0.93023255814,0.972972972973,0.96875,0.961538461538,1.0,1.0,0.9,0.831578947368,0.831578947368,0.840425531915,0.840425531915,0.838709677419,0.838709677419,0.829545454545,0.819277108434,0.819444444444,0.820895522388,0.839285714286,0.840909090909,0.885714285714,0.826086956522,0.833333333333
2015-08-26,0.675,0.675,0.675,0.675,0.675,0.666666666667,0.684210526316,0.710526315789,0.710526315789,0.702702702703,0.722222222222,0.764705882353,0.75,0.782608695652,0.705882352941,0.694444444444,0.694444444444,0.694444444444,0.694444444444,0.694444444444,0.694444444444,0.685714285714,0.735294117647,0.727272727273,0.774193548387,0.866666666667,0.8,0.833333333333,0.722222222222,0.692307692308,0.769230769231,0.769230769231,0.769230769231,0.769230769231,0.769230769231,0.769230769231,0.794871794872,0.842105263158,0.861111111111,0.852941176471,0.84375,0.85,0.842105263158,0.785714285714,0.916666666667,0.80487804878,0.80487804878,0.80487804878,0.80487804878,0.8,0.794871794872,0.815789473684,0.868421052632,0.857142857143,0.875,0.88,0.863636363636,0.8125,0.923076923077,0.9,0.853658536585,0.853658536585,0.853658536585,0.853658536585,0.853658536585,0.842105263158,0.833333333333,0.848484848485,0.875,0.826086956522,0.809523809524,0.705882352941,0.769230769231,0.9,0.9,0.815789473684,0.815789473684,0.815789473684,0.815789473684,0.815789473684,0.794117647059,0.827586206897,0.807692307692,0.8,0.736842105263,0.666666666667,0.733333333333,0.714285714286,0.909090909091,0.9,0.823529411765,0.823529411765,0.823529411765,0.823529411765,0.823529411765,0.8,0.821428571429,0.772727272727,0.75,0.736842105263,0.785714285714,0.785714285714,0.769230769231,0.909090909091,1.0,0.823529411765,0.823529411765,0.823529411765,0.823529411765,0.823529411765,0.8125,0.827586206897,0.782608695652,0.782608695652,0.705882352941,0.733333333333,0.785714285714,0.846153846154,0.916666666667,0.857142857143,0.882352941176,0.882352941176,0.882352941176,0.882352941176,0.882352941176,0.882352941176,0.846153846154,0.8,0.85,0.8125,0.769230769231,0.833333333333,0.833333333333,0.909090909091,0.8,0.6,0.6,0.6,0.590909090909,0.581395348837,0.581395348837,0.581395348837,0.560975609756,0.560975609756,0.552631578947,0.578947368421,0.621621621622,0.612903225806,0.565217391304,0.466666666667
2015-08-27,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.55,0.55,0.526315789474,0.588235294118,0.588235294118,0.529411764706,0.5,0.625,0.6875,0.666666666667,0.6,0.739130434783,0.739130434783,0.739130434783,0.739130434783,0.727272727273,0.727272727273,0.75,0.736842105263,0.736842105263,0.588235294118,0.705882352941,0.75,0.733333333333,0.785714285714,0.666666666667,0.8,0.8,0.8,0.8,0.789473684211,0.789473684211,0.789473684211,0.823529411765,0.823529411765,0.764705882353,0.8,0.846153846154,0.8,0.8,0.777777777778,0.761904761905,0.761904761905,0.761904761905,0.809523809524,0.8,0.8,0.8,0.833333333333,0.823529411765,0.823529411765,0.8,0.857142857143,0.833333333333,0.8,0.8,0.772727272727,0.772727272727,0.772727272727,0.818181818182,0.809523809524,0.809523809524,0.789473684211,0.842105263158,0.842105263158,0.823529411765,0.8125,0.857142857143,0.846153846154,0.8,0.75,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.85,0.85,0.833333333333,0.833333333333,0.833333333333,0.888888888889,0.882352941176,0.857142857143,0.857142857143,1.0,1.0,0.826086956522,0.826086956522,0.826086956522,0.826086956522,0.818181818182,0.857142857143,0.85,0.85,0.833333333333,0.888888888889,0.875,0.857142857143,0.833333333333,0.777777777778,1.0,0.904761904762,0.904761904762,0.904761904762,0.904761904762,0.9,0.9,0.888888888889,0.888888888889,0.875,0.866666666667,0.857142857143,0.818181818182,0.818181818182,1.0,1.0,0.904761904762,0.904761904762,0.904761904762,0.904761904762,0.9,0.9,0.888888888889,0.888888888889,0.875,0.846153846154,0.846153846154,0.909090909091,0.857142857143,1.0,1.0,0.695652173913,0.695652173913,0.695652173913,0.695652173913,0.681818181818,0.681818181818,0.681818181818,0.681818181818,0.666666666667,0.7,0.722222222222,0.75,0.714285714286,0.75,0.818181818182
2015-08-28,0.740740740741,0.740740740741,0.740740740741,0.740740740741,0.740740740741,0.740740740741,0.740740740741,0.740740740741,0.730769230769,0.72,0.72,0.619047619048,0.611111111111,0.625,0.714285714286,0.740740740741,0.740740740741,0.740740740741,0.740740740741,0.777777777778,0.777777777778,0.777777777778,0.72,0.76,0.76,0.75,0.714285714286,0.722222222222,0.636363636364,0.8,0.814814814815,0.807692307692,0.807692307692,0.807692307692,0.807692307692,0.807692307692,0.807692307692,0.807692307692,0.807692307692,0.807692307692,0.727272727273,0.777777777778,0.714285714286,0.727272727273,0.888888888889,0.782608695652,0.772727272727,0.772727272727,0.772727272727,0.772727272727,0.772727272727,0.772727272727,0.772727272727,0.772727272727,0.772727272727,0.789473684211,0.764705882353,0.785714285714,0.666666666667,0.714285714286,0.8,0.789473684211,0.789473684211,0.789473684211,0.789473684211,0.789473684211,0.789473684211,0.789473684211,0.789473684211,0.789473684211,0.833333333333,0.769230769231,0.727272727273,0.714285714286,0.8,0.777777777778,0.764705882353,0.764705882353,0.764705882353,0.764705882353,0.764705882353,0.764705882353,0.764705882353,0.8125,0.8125,0.8,0.75,0.7,0.714285714286,0.333333333333,0.75,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.769230769231,0.769230769231,0.75,0.727272727273,0.777777777778,0.5,0.333333333333,0.75,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.714285714286,0.714285714286,0.75,0.75,0.777777777778,0.714285714286,0.5,0.333333333333,0.75,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.714285714286,0.714285714286,0.75,0.777777777778,0.666666666667,0.5,0.5,0.333333333333,0.757575757576,0.757575757576,0.757575757576,0.757575757576,0.757575757576,0.757575757576,0.757575757576,0.75,0.75,0.75,0.733333333333,0.75,0.772727272727,0.733333333333,0.714285714286
2015-08-31,0.75,0.75,0.75,0.75,0.75,0.75,0.742857142857,0.709677419355,0.709677419355,0.758620689655,0.769230769231,0.809523809524,0.727272727273,0.777777777778,0.75,0.78125,0.78125,0.78125,0.78125,0.78125,0.806451612903,0.8,0.8,0.769230769231,0.739130434783,0.705882352941,0.642857142857,0.714285714286,0.9,0.857142857143,0.774193548387,0.774193548387,0.774193548387,0.806451612903,0.806451612903,0.8,0.769230769231,0.782608695652,0.666666666667,0.625,0.714285714286,0.714285714286,0.692307692308,0.727272727273,1.0,0.837837837838,0.837837837838,0.837837837838,0.837837837838,0.823529411765,0.823529411765,0.851851851852,0.84,0.761904761905,0.809523809524,0.777777777778,0.769230769231,0.7,0.666666666667,0.888888888889,0.828571428571,0.828571428571,0.828571428571,0.828571428571,0.823529411765,0.852941176471,0.838709677419,0.714285714286,0.736842105263,0.833333333333,0.8125,0.769230769231,0.666666666667,0.777777777778,0.888888888889,0.862068965517,0.862068965517,0.862068965517,0.862068965517,0.857142857143,0.857142857143,0.846153846154,0.777777777778,0.6875,0.714285714286,0.785714285714,0.785714285714,0.818181818182,0.777777777778,0.888888888889,0.851851851852,0.851851851852,0.851851851852,0.851851851852,0.846153846154,0.846153846154,0.833333333333,0.8,0.666666666667,0.714285714286,0.785714285714,0.75,0.8,0.888888888889,0.888888888889,0.846153846154,0.846153846154,0.846153846154,0.846153846154,0.84,0.833333333333,0.772727272727,0.818181818182,0.764705882353,0.666666666667,0.727272727273,0.7,0.7,0.888888888889,0.888888888889,0.826086956522,0.826086956522,0.826086956522,0.826086956522,0.818181818182,0.818181818182,0.818181818182,0.789473684211,0.769230769231,0.636363636364,0.727272727273,0.666666666667,0.777777777778,0.888888888889,0.857142857143,0.804347826087,0.804347826087,0.804347826087,0.804347826087,0.804347826087,0.826086956522,0.818181818182,0.809523809524,0.783783783784,0.75,0.758620689655,0.666666666667,0.882352941176,0.866666666667,0.833333333333
