,roll:1000_sd:0.5,roll:1000_sd:0.75,roll:1000_sd:1.0,roll:1000_sd:1.25,roll:1000_sd:1.5,roll:1000_sd:1.75,roll:1000_sd:2.0,roll:1000_sd:2.25,roll:1000_sd:2.5,roll:1000_sd:2.75,roll:1000_sd:3.0,roll:1000_sd:3.25,roll:1000_sd:3.5,roll:1000_sd:3.75,roll:1000_sd:4.0,roll:1500_sd:0.5,roll:1500_sd:0.75,roll:1500_sd:1.0,roll:1500_sd:1.25,roll:1500_sd:1.5,roll:1500_sd:1.75,roll:1500_sd:2.0,roll:1500_sd:2.25,roll:1500_sd:2.5,roll:1500_sd:2.75,roll:1500_sd:3.0,roll:1500_sd:3.25,roll:1500_sd:3.5,roll:1500_sd:3.75,roll:1500_sd:4.0,roll:2000_sd:0.5,roll:2000_sd:0.75,roll:2000_sd:1.0,roll:2000_sd:1.25,roll:2000_sd:1.5,roll:2000_sd:1.75,roll:2000_sd:2.0,roll:2000_sd:2.25,roll:2000_sd:2.5,roll:2000_sd:2.75,roll:2000_sd:3.0,roll:2000_sd:3.25,roll:2000_sd:3.5,roll:2000_sd:3.75,roll:2000_sd:4.0,roll:2500_sd:0.5,roll:2500_sd:0.75,roll:2500_sd:1.0,roll:2500_sd:1.25,roll:2500_sd:1.5,roll:2500_sd:1.75,roll:2500_sd:2.0,roll:2500_sd:2.25,roll:2500_sd:2.5,roll:2500_sd:2.75,roll:2500_sd:3.0,roll:2500_sd:3.25,roll:2500_sd:3.5,roll:2500_sd:3.75,roll:2500_sd:4.0,roll:3000_sd:0.5,roll:3000_sd:0.75,roll:3000_sd:1.0,roll:3000_sd:1.25,roll:3000_sd:1.5,roll:3000_sd:1.75,roll:3000_sd:2.0,roll:3000_sd:2.25,roll:3000_sd:2.5,roll:3000_sd:2.75,roll:3000_sd:3.0,roll:3000_sd:3.25,roll:3000_sd:3.5,roll:3000_sd:3.75,roll:3000_sd:4.0,roll:3500_sd:0.5,roll:3500_sd:0.75,roll:3500_sd:1.0,roll:3500_sd:1.25,roll:3500_sd:1.5,roll:3500_sd:1.75,roll:3500_sd:2.0,roll:3500_sd:2.25,roll:3500_sd:2.5,roll:3500_sd:2.75,roll:3500_sd:3.0,roll:3500_sd:3.25,roll:3500_sd:3.5,roll:3500_sd:3.75,roll:3500_sd:4.0,roll:4000_sd:0.5,roll:4000_sd:0.75,roll:4000_sd:1.0,roll:4000_sd:1.25,roll:4000_sd:1.5,roll:4000_sd:1.75,roll:4000_sd:2.0,roll:4000_sd:2.25,roll:4000_sd:2.5,roll:4000_sd:2.75,roll:4000_sd:3.0,roll:4000_sd:3.25,roll:4000_sd:3.5,roll:4000_sd:3.75,roll:4000_sd:4.0,roll:4500_sd:0.5,roll:4500_sd:0.75,roll:4500_sd:1.0,roll:4500_sd:1.25,roll:4500_sd:1.5,roll:4500_sd:1.75,roll:4500_sd:2.0,roll:4500_sd:2.25,roll:4500_sd:2.5,roll:4500_sd:2.75,roll:4500_sd:3.0,roll:4500_sd:3.25,roll:4500_sd:3.5,roll:4500_sd:3.75,roll:4500_sd:4.0,roll:5000_sd:0.5,roll:5000_sd:0.75,roll:5000_sd:1.0,roll:5000_sd:1.25,roll:5000_sd:1.5,roll:5000_sd:1.75,roll:5000_sd:2.0,roll:5000_sd:2.25,roll:5000_sd:2.5,roll:5000_sd:2.75,roll:5000_sd:3.0,roll:5000_sd:3.25,roll:5000_sd:3.5,roll:5000_sd:3.75,roll:5000_sd:4.0,roll:500_sd:0.5,roll:500_sd:0.75,roll:500_sd:1.0,roll:500_sd:1.25,roll:500_sd:1.5,roll:500_sd:1.75,roll:500_sd:2.0,roll:500_sd:2.25,roll:500_sd:2.5,roll:500_sd:2.75,roll:500_sd:3.0,roll:500_sd:3.25,roll:500_sd:3.5,roll:500_sd:3.75,roll:500_sd:4.0,roll:5500_sd:0.5,roll:5500_sd:0.75,roll:5500_sd:1.0,roll:5500_sd:1.25,roll:5500_sd:1.5,roll:5500_sd:1.75,roll:5500_sd:2.0,roll:5500_sd:2.25,roll:5500_sd:2.5,roll:5500_sd:2.75,roll:5500_sd:3.0,roll:5500_sd:3.25,roll:5500_sd:3.5,roll:5500_sd:3.75,roll:5500_sd:4.0,roll:6000_sd:0.5,roll:6000_sd:0.75,roll:6000_sd:1.0,roll:6000_sd:1.25,roll:6000_sd:1.5,roll:6000_sd:1.75,roll:6000_sd:2.0,roll:6000_sd:2.25,roll:6000_sd:2.5,roll:6000_sd:2.75,roll:6000_sd:3.0,roll:6000_sd:3.25,roll:6000_sd:3.5,roll:6000_sd:3.75,roll:6000_sd:4.0,roll:6500_sd:0.5,roll:6500_sd:0.75,roll:6500_sd:1.0,roll:6500_sd:1.25,roll:6500_sd:1.5,roll:6500_sd:1.75,roll:6500_sd:2.0,roll:6500_sd:2.25,roll:6500_sd:2.5,roll:6500_sd:2.75,roll:6500_sd:3.0,roll:6500_sd:3.25,roll:6500_sd:3.5,roll:6500_sd:3.75,roll:6500_sd:4.0,roll:7000_sd:0.5,roll:7000_sd:0.75,roll:7000_sd:1.0,roll:7000_sd:1.25,roll:7000_sd:1.5,roll:7000_sd:1.75,roll:7000_sd:2.0,roll:7000_sd:2.25,roll:7000_sd:2.5,roll:7000_sd:2.75,roll:7000_sd:3.0,roll:7000_sd:3.25,roll:7000_sd:3.5,roll:7000_sd:3.75,roll:7000_sd:4.0,roll:7500_sd:0.5,roll:7500_sd:0.75,roll:7500_sd:1.0,roll:7500_sd:1.25,roll:7500_sd:1.5,roll:7500_sd:1.75,roll:7500_sd:2.0,roll:7500_sd:2.25,roll:7500_sd:2.5,roll:7500_sd:2.75,roll:7500_sd:3.0,roll:7500_sd:3.25,roll:7500_sd:3.5,roll:7500_sd:3.75,roll:7500_sd:4.0,roll:8000_sd:0.5,roll:8000_sd:0.75,roll:8000_sd:1.0,roll:8000_sd:1.25,roll:8000_sd:1.5,roll:8000_sd:1.75,roll:8000_sd:2.0,roll:8000_sd:2.25,roll:8000_sd:2.5,roll:8000_sd:2.75,roll:8000_sd:3.0,roll:8000_sd:3.25,roll:8000_sd:3.5,roll:8000_sd:3.75,roll:8000_sd:4.0
2015-03-27,9,9,9,9,9,7,7,7,7,6,4,1,0,0,0,9,9,9,9,9,9,7,6,5,4,3,0,0,0,0,10,10,10,10,10,10,9,4,4,2,2,0,0,0,0,8,8,8,8,8,8,7,4,3,2,2,1,0,0,0,7,7,7,7,7,7,7,5,3,2,1,1,0,0,0,7,7,7,7,7,7,7,5,3,2,1,1,0,0,0,5,5,5,5,5,5,5,4,3,1,1,1,0,0,0,4,4,4,4,4,4,4,4,4,1,1,1,0,0,0,4,4,4,4,4,4,4,4,4,1,1,1,0,0,0,13,13,13,13,13,13,13,13,10,8,2,2,0,0,0,4,4,4,4,4,4,4,4,4,2,1,1,0,0,0,4,4,4,4,4,4,4,4,4,2,1,1,0,0,0,4,4,4,4,4,4,4,4,4,2,1,1,0,0,0,4,4,4,4,4,4,4,4,4,2,1,1,0,0,0,4,4,4,4,4,4,4,4,4,2,1,1,0,0,0,4,4,4,4,4,4,4,4,4,2,1,1,0,0,0
2015-03-30,12,12,12,12,12,8,8,8,7,7,5,4,1,1,1,8,8,8,8,8,8,8,8,8,6,4,3,1,1,1,8,8,8,8,8,8,8,8,7,5,2,2,1,1,1,8,8,8,8,8,8,8,7,6,6,3,2,2,1,1,7,7,7,7,7,7,7,7,5,5,3,2,2,2,1,7,7,7,7,7,7,7,7,5,5,3,3,2,2,2,8,8,8,8,7,7,7,7,5,5,3,3,2,2,2,9,9,9,9,9,7,7,7,5,5,3,3,3,2,2,9,9,9,9,9,7,7,7,5,5,3,3,3,2,2,15,15,15,15,15,13,11,11,9,7,5,1,1,1,1,9,9,9,9,9,7,7,7,5,5,3,3,3,3,2,9,9,9,9,9,9,7,7,5,5,3,3,3,3,2,9,9,9,9,9,9,7,7,6,5,3,3,3,3,2,9,9,9,9,9,9,7,7,7,5,3,3,3,3,2,9,9,9,9,9,9,7,7,7,5,3,3,3,3,3,6,6,6,6,6,6,6,6,6,5,3,3,3,3,3
2015-03-31,15,15,15,15,15,15,15,11,10,9,7,5,5,4,4,10,10,10,10,10,10,10,10,10,10,8,8,7,4,4,10,10,10,10,10,10,10,10,10,9,8,6,5,5,5,10,10,10,10,10,9,9,9,8,7,5,4,4,4,4,11,11,11,11,11,10,9,9,8,7,4,4,4,4,4,11,11,11,11,10,7,7,7,6,6,4,4,4,4,4,11,11,11,11,10,7,7,7,7,6,4,4,4,4,4,12,12,12,12,11,8,8,8,8,8,7,5,5,5,5,10,10,10,10,10,7,7,7,7,7,5,5,5,5,5,18,18,18,18,18,16,15,12,12,9,6,4,3,3,2,10,10,10,10,10,7,7,7,7,6,5,5,5,5,5,11,11,11,11,10,7,7,7,6,6,5,5,5,5,5,11,11,11,11,10,7,7,7,6,6,5,5,5,5,5,11,11,11,11,10,7,7,7,6,6,5,5,5,5,5,11,11,11,11,11,7,7,7,6,6,5,5,5,5,5,11,11,11,11,11,7,7,7,6,6,5,5,5,5,5
2015-04-01,7,7,7,7,7,7,7,5,5,4,2,2,1,1,1,5,5,5,5,5,5,5,5,5,4,2,1,1,1,1,5,5,5,5,5,5,5,5,5,4,1,1,0,0,0,5,5,5,5,5,5,5,5,4,2,1,1,1,0,0,5,5,5,5,5,5,5,5,3,2,1,1,1,1,0,7,7,7,7,7,7,5,4,3,2,1,1,1,0,0,7,7,7,7,7,7,6,3,3,2,1,1,1,0,0,7,7,7,7,7,7,3,3,3,2,1,1,1,0,0,4,4,4,4,4,4,3,3,3,2,1,1,1,0,0,10,10,10,10,10,9,9,9,5,4,3,1,1,1,1,3,3,3,3,3,3,3,3,3,2,1,1,1,0,0,3,3,3,3,3,3,3,3,3,2,1,1,1,0,0,3,3,3,3,3,3,3,3,3,2,1,1,1,0,0,3,3,3,3,3,3,3,3,3,2,1,1,1,0,0,3,3,3,3,3,3,3,3,3,2,1,1,1,0,0,3,3,3,3,3,3,3,3,3,2,1,1,1,0,0
2015-04-02,13,13,13,13,13,13,13,7,6,3,2,2,2,1,1,13,13,13,13,13,12,10,6,4,3,2,2,2,2,1,11,11,11,11,11,11,9,5,4,4,2,2,2,2,1,13,13,13,13,11,9,7,5,4,4,2,2,1,1,1,12,12,12,10,10,9,9,5,4,4,2,2,1,1,1,11,11,11,9,9,9,7,5,4,4,2,2,1,1,1,11,11,11,9,9,9,8,5,4,4,2,2,1,1,1,11,11,11,9,9,9,9,5,4,4,1,1,1,1,1,11,11,11,9,9,9,9,5,4,4,2,1,1,1,1,17,17,17,17,17,15,14,14,8,7,7,5,3,1,1,11,11,11,9,9,9,9,5,4,4,2,1,1,1,1,11,11,11,9,9,9,9,5,3,3,1,1,1,1,1,11,11,11,9,9,9,9,5,4,3,1,1,1,1,1,11,11,11,9,9,9,9,5,4,3,1,1,1,1,1,11,11,11,9,9,9,9,5,4,3,1,1,1,1,1,11,11,11,9,9,9,9,5,4,3,1,1,1,1,1
2015-04-03,18,18,18,18,18,17,10,9,9,7,6,5,4,2,0,16,16,16,16,16,16,10,10,8,8,6,5,1,0,0,13,13,13,12,11,11,10,8,8,8,8,2,2,0,0,11,11,11,10,9,9,7,6,3,2,2,2,2,2,0,11,11,11,10,9,7,4,4,2,2,2,2,1,0,0,7,7,7,6,5,5,4,4,2,2,2,2,1,0,0,7,7,7,6,5,5,4,4,2,2,2,2,0,0,0,5,5,5,4,3,3,2,2,2,2,2,2,1,0,0,5,5,5,4,3,3,2,2,2,2,2,2,0,0,0,16,16,16,16,16,14,14,12,9,7,6,4,3,3,1,7,7,7,6,3,3,2,2,2,2,0,0,0,0,0,7,7,7,6,3,3,2,2,1,0,0,0,0,0,0,12,12,12,9,3,3,2,1,0,0,0,0,0,0,0,12,12,12,11,3,3,2,1,0,0,0,0,0,0,0,12,12,12,11,5,3,1,1,0,0,0,0,0,0,0,12,12,12,11,7,2,1,1,0,0,0,0,0,0,0
2015-04-07,13,13,13,13,11,11,8,8,8,4,3,2,2,1,1,11,11,11,11,9,9,4,4,4,4,2,2,2,2,2,11,11,11,11,9,9,4,4,4,4,2,2,2,2,2,11,11,11,11,9,9,4,4,4,4,2,2,2,2,2,11,11,11,11,9,9,4,4,4,4,2,2,1,1,1,11,11,11,11,9,9,4,4,4,2,1,1,1,1,1,11,11,11,11,9,9,4,4,2,1,1,1,1,1,1,11,11,11,11,9,9,4,4,1,1,1,1,1,1,0,11,11,11,11,9,9,4,4,3,1,1,0,0,0,0,16,16,16,16,14,13,13,11,7,7,7,7,6,2,1,11,11,11,11,9,9,4,4,3,1,0,0,0,0,0,11,11,11,11,9,9,4,4,3,3,0,0,0,0,0,11,11,11,11,9,9,4,4,3,3,1,0,0,0,0,11,11,11,11,9,9,4,4,3,3,0,0,0,0,0,11,11,11,11,9,9,4,2,1,1,0,0,0,0,0,11,11,11,11,9,9,2,2,1,0,0,0,0,0,0
2015-04-08,13,13,13,13,13,13,13,9,9,7,6,3,3,1,1,10,10,10,10,10,10,10,8,5,5,3,3,3,2,1,10,10,10,10,10,7,6,5,3,3,2,2,2,2,2,9,9,9,9,9,9,8,5,3,3,2,2,2,2,2,7,7,7,7,7,6,4,3,3,3,2,2,2,2,1,6,6,6,6,6,5,4,3,3,3,2,2,2,2,1,6,6,6,6,6,5,4,3,3,3,2,2,1,1,1,6,6,6,6,6,5,4,3,3,3,2,2,1,1,1,6,6,6,6,6,5,4,3,3,3,1,1,1,1,0,14,14,14,14,14,14,14,12,7,7,6,3,3,2,1,5,5,5,5,5,5,4,2,2,2,1,1,1,1,0,6,6,6,5,5,5,3,2,2,2,1,1,1,1,0,6,6,6,5,4,4,3,2,2,2,1,1,1,1,0,4,4,4,4,4,4,3,2,2,2,1,1,1,1,0,5,5,5,5,5,5,4,2,2,2,1,1,1,1,0,5,5,5,5,5,5,4,2,2,2,1,1,1,1,0
2015-04-09,11,11,11,11,11,10,10,10,5,4,4,4,3,3,2,12,12,12,12,12,8,8,8,8,4,2,2,2,1,1,12,12,12,12,12,10,8,6,5,2,2,1,1,1,1,12,12,12,12,12,12,8,6,5,2,2,2,1,1,1,11,11,11,11,11,11,6,6,5,2,2,2,1,1,1,9,9,9,9,9,9,6,6,5,2,2,2,1,1,1,10,10,10,10,10,10,6,4,3,2,2,2,2,1,1,14,14,14,14,14,14,9,4,3,2,2,2,2,1,1,14,14,14,14,14,14,12,4,3,2,2,2,2,2,1,19,19,19,19,14,14,12,11,9,7,4,2,2,1,1,14,14,14,14,14,14,12,4,3,2,2,2,2,2,1,14,14,14,14,14,14,12,4,3,2,2,2,2,2,2,14,14,14,14,14,14,12,4,3,2,2,2,2,2,2,14,14,14,14,14,14,12,4,3,2,2,2,2,2,2,14,14,14,14,14,14,12,4,3,2,2,2,2,2,2,14,14,14,14,14,14,12,4,3,2,2,2,2,2,2
2015-04-10,23,23,19,17,15,13,13,13,6,5,4,2,2,0,0,14,14,14,14,14,11,5,5,5,5,4,0,0,0,0,16,16,12,12,9,7,5,5,5,5,2,0,0,0,0,16,16,16,12,9,5,5,5,5,5,1,0,0,0,0,12,12,12,10,9,5,5,5,3,3,2,0,0,0,0,12,12,12,10,7,5,4,4,3,3,2,0,0,0,0,15,15,11,11,7,5,4,4,4,3,1,0,0,0,0,18,18,15,12,7,5,5,4,3,3,1,0,0,0,0,18,18,18,12,8,5,5,4,3,2,0,0,0,0,0,29,29,27,22,20,16,15,11,9,7,3,0,0,0,0,20,20,20,14,8,5,5,4,3,1,0,0,0,0,0,18,18,18,14,8,5,5,4,3,1,0,0,0,0,0,16,16,16,14,8,5,5,5,2,1,0,0,0,0,0,16,16,16,14,8,5,5,5,2,1,0,0,0,0,0,16,16,16,14,8,5,5,5,2,1,0,0,0,0,0,14,14,14,14,7,5,5,5,2,1,0,0,0,0,0
2015-04-13,40,40,40,36,27,17,11,10,9,5,4,4,4,4,4,32,32,32,29,20,16,11,6,6,5,4,4,2,2,2,31,31,30,28,21,16,10,6,5,4,2,2,2,2,2,31,31,28,24,20,19,8,4,4,4,2,2,2,2,2,30,30,30,25,19,19,10,4,4,2,2,2,1,0,0,30,30,30,27,19,17,6,6,2,2,2,0,0,0,0,23,23,23,23,17,9,6,6,2,2,2,0,0,0,0,21,21,21,19,15,9,6,2,2,2,2,0,0,0,0,17,17,17,15,11,9,4,2,2,2,2,0,0,0,0,45,45,43,38,32,31,28,19,17,17,15,10,8,7,3,19,19,17,15,11,7,2,2,2,2,0,0,0,0,0,19,19,19,11,9,5,2,2,2,1,0,0,0,0,0,17,17,17,11,7,5,2,2,2,2,1,0,0,0,0,15,15,15,9,7,5,2,2,2,2,1,0,0,0,0,15,15,15,9,7,5,2,2,2,2,1,0,0,0,0,15,15,15,13,7,5,2,2,2,2,0,0,0,0,0
2015-04-14,69,69,69,65,64,57,46,27,20,13,7,6,4,3,3,61,61,61,61,60,49,40,28,18,11,8,6,3,2,1,61,61,61,61,61,51,37,27,20,9,8,6,3,3,2,59,59,59,58,58,49,35,26,18,8,7,3,3,2,1,61,61,61,61,54,44,30,19,13,9,3,2,1,1,1,61,61,61,58,46,41,22,12,9,5,2,1,1,0,0,53,53,53,52,43,37,20,11,8,4,1,0,0,0,0,53,53,53,51,44,35,18,9,7,4,0,0,0,0,0,49,49,49,45,42,34,14,7,7,3,0,0,0,0,0,68,68,68,68,65,60,55,44,35,21,17,12,11,5,3,47,47,47,44,39,34,15,7,7,3,0,0,0,0,0,41,41,41,41,36,31,18,5,5,3,0,0,0,0,0,41,41,41,41,33,26,10,5,4,1,0,0,0,0,0,41,41,41,40,27,26,14,5,4,1,0,0,0,0,0,39,39,39,34,27,25,12,3,2,1,0,0,0,0,0,39,39,38,32,25,25,10,3,2,1,0,0,0,0,0
2015-04-15,31,31,31,31,31,29,28,23,18,15,8,4,3,2,1,26,26,26,26,26,26,22,15,13,7,6,5,4,2,1,30,30,30,30,30,28,21,17,13,10,4,3,3,2,1,26,26,26,26,26,24,19,15,13,9,4,3,3,2,0,26,26,26,26,24,21,17,17,11,7,4,3,3,1,0,24,24,24,24,24,24,17,15,9,9,4,2,2,1,0,24,24,24,24,24,23,15,15,9,7,4,2,2,1,0,24,24,24,24,24,21,15,15,9,7,4,2,2,1,0,24,24,24,24,23,21,15,15,9,6,3,2,2,1,0,36,36,36,36,36,34,30,24,21,18,14,8,8,4,2,21,21,21,21,21,19,15,13,8,6,3,2,2,1,0,23,23,23,23,23,17,15,13,8,6,3,2,2,1,0,21,21,21,21,21,19,15,13,9,6,3,2,2,1,0,21,21,21,21,21,17,15,13,8,6,3,2,2,1,0,21,21,21,21,21,17,15,13,8,6,3,2,2,1,0,21,21,21,21,21,17,15,11,8,6,3,2,2,1,0
2015-04-16,33,33,33,32,32,31,30,23,19,15,12,8,4,3,2,32,32,32,32,30,29,26,24,18,13,10,8,5,2,2,30,30,30,30,30,29,24,22,22,12,8,6,4,1,1,30,30,30,30,30,25,24,22,16,15,6,4,3,2,1,27,27,27,27,26,24,21,20,15,14,6,4,4,2,1,25,25,25,25,24,24,20,17,14,12,6,3,2,2,1,25,25,25,25,24,21,18,17,12,10,4,2,2,2,1,25,25,25,25,24,21,18,14,11,10,7,2,2,2,2,24,24,24,24,23,21,15,13,13,10,6,2,2,2,2,45,45,45,45,45,44,42,29,23,19,16,6,4,3,2,25,25,25,25,22,20,14,13,13,10,5,2,2,2,2,25,25,25,25,22,19,14,13,11,8,5,2,2,2,1,27,27,27,27,22,19,14,11,11,7,5,3,2,1,1,29,29,29,29,19,19,14,11,11,7,5,4,1,1,1,27,27,27,27,19,19,14,11,11,7,5,1,1,1,1,27,27,27,27,19,19,14,11,10,5,3,1,1,1,1
2015-04-17,71,71,71,71,67,56,45,33,30,18,13,11,7,3,1,67,67,67,67,58,48,41,27,19,14,10,8,2,1,0,59,59,59,59,52,49,35,21,15,8,7,4,2,1,0,59,59,59,59,53,43,29,21,14,12,7,4,2,0,0,57,57,57,55,50,42,29,22,14,11,5,4,2,0,0,57,57,57,55,49,41,26,17,16,10,6,4,0,0,0,55,55,55,53,47,41,24,17,15,11,5,4,2,0,0,58,58,58,56,46,41,23,17,15,10,5,4,4,0,0,59,59,59,57,44,41,24,17,15,9,5,4,4,2,0,79,79,79,79,75,67,54,46,36,27,16,12,11,8,6,60,60,60,58,50,41,24,16,14,9,5,4,0,0,0,60,60,60,58,49,36,20,15,12,8,5,4,0,0,0,58,58,58,56,49,36,21,15,12,8,5,4,0,0,0,56,56,56,54,48,34,24,17,12,8,5,0,0,0,0,61,61,61,59,48,36,22,17,12,8,2,0,0,0,0,63,63,63,61,48,34,23,17,11,8,1,1,0,0,0
2015-04-20,32,32,32,32,28,25,16,13,10,6,6,4,3,1,1,25,25,25,24,23,17,14,8,8,6,5,3,2,2,1,22,22,22,20,19,15,13,8,6,6,4,2,2,2,1,20,20,20,20,19,15,10,5,5,4,3,2,2,1,1,20,20,20,20,19,12,10,5,3,3,3,2,1,1,1,19,19,19,19,19,13,8,5,3,3,3,1,1,1,1,18,18,18,18,17,15,8,6,3,3,3,1,1,1,1,20,20,20,20,17,15,8,6,4,3,3,1,1,1,1,20,20,20,20,18,15,10,6,4,3,3,1,1,1,1,34,34,34,34,34,30,23,22,16,11,4,3,2,2,2,18,18,18,18,18,13,11,6,4,3,3,1,1,1,1,18,18,18,18,16,13,13,7,4,3,2,1,1,1,1,18,18,18,18,16,16,11,7,5,4,2,1,1,1,1,18,18,18,18,16,14,11,7,5,3,2,1,1,1,1,16,16,16,16,16,14,9,7,6,3,2,1,1,1,1,16,16,16,16,16,12,9,7,6,3,2,1,1,1,1
2015-04-21,18,18,16,14,14,12,11,9,9,6,2,2,2,2,1,17,17,17,11,9,8,8,7,6,2,2,0,0,0,0,17,17,17,11,9,7,7,6,2,1,1,1,0,0,0,17,17,17,13,11,7,7,4,3,1,1,1,0,0,0,19,19,19,19,9,7,6,4,3,1,1,1,0,0,0,19,19,19,19,9,6,6,2,2,0,0,0,0,0,0,19,19,19,17,9,6,6,2,0,0,0,0,0,0,0,18,18,18,16,8,6,6,3,0,0,0,0,0,0,0,18,18,18,10,8,6,6,4,1,0,0,0,0,0,0,20,20,20,18,18,16,13,13,11,8,6,3,2,2,1,18,18,18,10,8,6,6,4,2,0,0,0,0,0,0,19,19,19,13,9,6,6,4,2,0,0,0,0,0,0,19,19,19,15,8,6,6,2,2,0,0,0,0,0,0,17,17,17,17,8,6,6,2,0,0,0,0,0,0,0,17,17,17,17,8,6,6,2,0,0,0,0,0,0,0,19,19,19,13,8,6,6,4,0,0,0,0,0,0,0
2015-04-22,31,31,31,31,31,28,22,19,17,15,10,8,5,3,1,27,27,27,27,27,23,21,16,12,8,7,6,4,2,1,31,31,31,31,29,27,18,15,12,9,4,4,2,1,0,25,25,25,25,25,23,16,16,13,10,3,3,2,1,0,25,25,25,25,25,20,16,16,10,7,4,3,1,1,0,24,24,24,24,24,21,16,14,8,5,4,1,1,1,0,24,24,24,24,24,19,14,10,8,5,1,1,1,1,0,24,24,24,24,22,22,12,10,8,5,1,1,1,1,0,22,22,22,22,22,21,12,10,8,2,1,1,1,1,0,38,38,38,38,37,35,26,25,23,17,13,9,7,6,3,22,22,22,22,22,21,12,10,8,2,1,1,1,1,0,23,23,23,23,23,21,13,12,7,2,1,1,1,1,0,23,23,23,23,23,19,13,12,7,2,1,1,1,1,0,23,23,23,23,23,21,14,12,8,3,1,1,1,1,0,24,24,24,24,22,21,14,10,8,2,1,1,1,1,0,24,24,24,24,22,21,12,10,8,2,1,1,1,1,0
2015-04-23,46,43,43,41,37,28,25,23,14,10,8,6,4,2,1,40,40,39,36,32,28,19,16,12,7,7,4,4,4,2,41,41,40,36,32,24,20,16,11,8,6,5,4,4,3,40,40,37,37,29,24,17,14,11,6,5,3,2,2,1,42,42,40,34,25,22,20,12,11,5,5,4,3,2,1,40,40,40,32,27,19,17,12,9,5,5,4,3,3,1,40,40,40,34,26,16,13,12,7,5,5,4,4,3,2,40,40,40,34,23,16,11,11,7,5,5,4,4,4,2,38,38,38,32,21,14,11,11,7,5,5,4,4,3,2,57,55,51,51,47,36,25,21,17,13,11,9,6,2,1,38,38,36,30,19,14,12,9,7,5,5,4,3,3,1,38,38,38,30,19,14,10,9,8,5,5,3,3,2,1,38,38,37,28,19,12,10,9,8,5,4,3,2,2,1,37,37,37,28,18,12,11,9,7,4,4,2,2,2,1,37,37,37,28,23,12,11,8,7,5,4,2,2,2,1,37,37,37,28,26,12,10,8,7,5,4,3,2,2,1
2015-04-24,25,25,25,24,21,19,19,18,13,8,8,6,2,2,1,25,25,25,24,21,20,20,16,8,5,4,3,2,2,2,26,26,26,25,25,20,20,12,8,5,3,3,2,1,1,22,22,22,21,21,18,18,11,9,3,3,2,1,0,0,25,25,25,24,19,18,18,12,5,1,1,1,1,1,0,22,22,22,21,18,15,12,7,6,1,1,1,1,0,0,19,19,19,18,16,14,12,7,5,1,1,1,1,0,0,22,22,22,21,17,13,11,6,5,1,1,1,1,0,0,24,24,24,23,23,15,10,6,5,1,1,1,0,0,0,25,25,25,24,22,17,16,15,14,9,6,5,3,3,2,21,21,21,20,18,14,10,5,4,1,1,1,0,0,0,19,19,19,18,15,12,9,5,4,1,1,1,0,0,0,19,19,19,16,15,12,9,5,3,1,1,1,0,0,0,19,19,19,18,15,12,8,5,3,1,1,1,0,0,0,16,16,16,15,14,11,8,5,3,1,1,1,0,0,0,15,15,15,14,14,11,8,5,3,1,1,1,0,0,0
2015-04-27,42,42,42,41,39,35,33,29,25,18,13,11,8,4,3,44,44,44,44,40,33,31,29,24,14,9,8,7,4,2,39,39,39,39,36,33,25,22,16,13,8,3,2,2,1,42,42,42,42,36,30,21,18,13,9,6,3,2,2,1,40,40,40,39,36,29,21,15,7,4,3,1,1,1,0,47,47,47,47,37,31,17,9,3,3,3,1,1,0,0,46,46,46,44,34,25,19,9,4,3,3,1,1,0,0,42,42,42,42,28,25,17,8,6,3,3,1,1,0,0,42,42,42,42,29,26,13,7,6,3,3,1,1,0,0,50,50,50,50,50,46,42,30,24,21,16,12,8,6,4,41,41,41,41,35,21,13,7,4,3,3,1,1,0,0,39,39,39,39,35,18,15,7,4,3,3,1,1,0,0,39,39,39,39,33,17,15,7,3,3,3,0,0,0,0,35,35,35,35,30,17,13,8,3,3,3,0,0,0,0,33,33,33,33,29,15,13,9,3,3,3,0,0,0,0,33,33,33,33,29,16,13,9,3,3,3,0,0,0,0
2015-04-28,39,39,39,39,39,36,29,24,18,13,9,8,5,3,3,37,37,37,37,35,31,28,20,17,12,8,5,4,4,4,32,32,32,30,28,28,24,18,13,11,7,4,3,2,2,28,28,28,28,26,26,18,16,13,10,8,5,3,2,2,28,28,28,27,22,22,18,15,11,9,6,4,2,2,2,25,25,25,25,23,22,16,11,7,5,5,3,2,2,2,25,25,25,25,22,18,13,8,7,4,4,2,2,1,1,24,24,24,24,19,15,10,6,5,4,3,2,1,1,1,22,22,22,22,15,15,8,6,5,3,3,1,1,1,1,49,49,49,49,49,45,42,30,24,13,10,9,8,8,5,22,22,22,19,13,11,6,6,4,3,1,1,1,1,1,20,20,17,15,12,8,6,5,3,2,1,1,1,1,1,19,19,17,16,10,8,5,4,3,1,1,1,1,1,1,16,16,16,14,10,7,4,4,3,1,1,1,1,1,1,14,14,12,12,7,6,4,4,3,1,1,1,1,1,1,14,14,12,10,7,6,4,4,3,1,1,1,1,1,1
