,roll:1000_sd:0.5,roll:1000_sd:0.75,roll:1000_sd:1.0,roll:1000_sd:1.25,roll:1000_sd:1.5,roll:1000_sd:1.75,roll:1000_sd:2.0,roll:1000_sd:2.25,roll:1000_sd:2.5,roll:1000_sd:2.75,roll:1000_sd:3.0,roll:1000_sd:3.25,roll:1000_sd:3.5,roll:1000_sd:3.75,roll:1000_sd:4.0,roll:1500_sd:0.5,roll:1500_sd:0.75,roll:1500_sd:1.0,roll:1500_sd:1.25,roll:1500_sd:1.5,roll:1500_sd:1.75,roll:1500_sd:2.0,roll:1500_sd:2.25,roll:1500_sd:2.5,roll:1500_sd:2.75,roll:1500_sd:3.0,roll:1500_sd:3.25,roll:1500_sd:3.5,roll:1500_sd:3.75,roll:1500_sd:4.0,roll:2000_sd:0.5,roll:2000_sd:0.75,roll:2000_sd:1.0,roll:2000_sd:1.25,roll:2000_sd:1.5,roll:2000_sd:1.75,roll:2000_sd:2.0,roll:2000_sd:2.25,roll:2000_sd:2.5,roll:2000_sd:2.75,roll:2000_sd:3.0,roll:2000_sd:3.25,roll:2000_sd:3.5,roll:2000_sd:3.75,roll:2000_sd:4.0,roll:2500_sd:0.5,roll:2500_sd:0.75,roll:2500_sd:1.0,roll:2500_sd:1.25,roll:2500_sd:1.5,roll:2500_sd:1.75,roll:2500_sd:2.0,roll:2500_sd:2.25,roll:2500_sd:2.5,roll:2500_sd:2.75,roll:2500_sd:3.0,roll:2500_sd:3.25,roll:2500_sd:3.5,roll:2500_sd:3.75,roll:2500_sd:4.0,roll:3000_sd:0.5,roll:3000_sd:0.75,roll:3000_sd:1.0,roll:3000_sd:1.25,roll:3000_sd:1.5,roll:3000_sd:1.75,roll:3000_sd:2.0,roll:3000_sd:2.25,roll:3000_sd:2.5,roll:3000_sd:2.75,roll:3000_sd:3.0,roll:3000_sd:3.25,roll:3000_sd:3.5,roll:3000_sd:3.75,roll:3000_sd:4.0,roll:3500_sd:0.5,roll:3500_sd:0.75,roll:3500_sd:1.0,roll:3500_sd:1.25,roll:3500_sd:1.5,roll:3500_sd:1.75,roll:3500_sd:2.0,roll:3500_sd:2.25,roll:3500_sd:2.5,roll:3500_sd:2.75,roll:3500_sd:3.0,roll:3500_sd:3.25,roll:3500_sd:3.5,roll:3500_sd:3.75,roll:3500_sd:4.0,roll:4000_sd:0.5,roll:4000_sd:0.75,roll:4000_sd:1.0,roll:4000_sd:1.25,roll:4000_sd:1.5,roll:4000_sd:1.75,roll:4000_sd:2.0,roll:4000_sd:2.25,roll:4000_sd:2.5,roll:4000_sd:2.75,roll:4000_sd:3.0,roll:4000_sd:3.25,roll:4000_sd:3.5,roll:4000_sd:3.75,roll:4000_sd:4.0,roll:4500_sd:0.5,roll:4500_sd:0.75,roll:4500_sd:1.0,roll:4500_sd:1.25,roll:4500_sd:1.5,roll:4500_sd:1.75,roll:4500_sd:2.0,roll:4500_sd:2.25,roll:4500_sd:2.5,roll:4500_sd:2.75,roll:4500_sd:3.0,roll:4500_sd:3.25,roll:4500_sd:3.5,roll:4500_sd:3.75,roll:4500_sd:4.0,roll:5000_sd:0.5,roll:5000_sd:0.75,roll:5000_sd:1.0,roll:5000_sd:1.25,roll:5000_sd:1.5,roll:5000_sd:1.75,roll:5000_sd:2.0,roll:5000_sd:2.25,roll:5000_sd:2.5,roll:5000_sd:2.75,roll:5000_sd:3.0,roll:5000_sd:3.25,roll:5000_sd:3.5,roll:5000_sd:3.75,roll:5000_sd:4.0,roll:500_sd:0.5,roll:500_sd:0.75,roll:500_sd:1.0,roll:500_sd:1.25,roll:500_sd:1.5,roll:500_sd:1.75,roll:500_sd:2.0,roll:500_sd:2.25,roll:500_sd:2.5,roll:500_sd:2.75,roll:500_sd:3.0,roll:500_sd:3.25,roll:500_sd:3.5,roll:500_sd:3.75,roll:500_sd:4.0,roll:5500_sd:0.5,roll:5500_sd:0.75,roll:5500_sd:1.0,roll:5500_sd:1.25,roll:5500_sd:1.5,roll:5500_sd:1.75,roll:5500_sd:2.0,roll:5500_sd:2.25,roll:5500_sd:2.5,roll:5500_sd:2.75,roll:5500_sd:3.0,roll:5500_sd:3.25,roll:5500_sd:3.5,roll:5500_sd:3.75,roll:5500_sd:4.0,roll:6000_sd:0.5,roll:6000_sd:0.75,roll:6000_sd:1.0,roll:6000_sd:1.25,roll:6000_sd:1.5,roll:6000_sd:1.75,roll:6000_sd:2.0,roll:6000_sd:2.25,roll:6000_sd:2.5,roll:6000_sd:2.75,roll:6000_sd:3.0,roll:6000_sd:3.25,roll:6000_sd:3.5,roll:6000_sd:3.75,roll:6000_sd:4.0,roll:6500_sd:0.5,roll:6500_sd:0.75,roll:6500_sd:1.0,roll:6500_sd:1.25,roll:6500_sd:1.5,roll:6500_sd:1.75,roll:6500_sd:2.0,roll:6500_sd:2.25,roll:6500_sd:2.5,roll:6500_sd:2.75,roll:6500_sd:3.0,roll:6500_sd:3.25,roll:6500_sd:3.5,roll:6500_sd:3.75,roll:6500_sd:4.0,roll:7000_sd:0.5,roll:7000_sd:0.75,roll:7000_sd:1.0,roll:7000_sd:1.25,roll:7000_sd:1.5,roll:7000_sd:1.75,roll:7000_sd:2.0,roll:7000_sd:2.25,roll:7000_sd:2.5,roll:7000_sd:2.75,roll:7000_sd:3.0,roll:7000_sd:3.25,roll:7000_sd:3.5,roll:7000_sd:3.75,roll:7000_sd:4.0,roll:7500_sd:0.5,roll:7500_sd:0.75,roll:7500_sd:1.0,roll:7500_sd:1.25,roll:7500_sd:1.5,roll:7500_sd:1.75,roll:7500_sd:2.0,roll:7500_sd:2.25,roll:7500_sd:2.5,roll:7500_sd:2.75,roll:7500_sd:3.0,roll:7500_sd:3.25,roll:7500_sd:3.5,roll:7500_sd:3.75,roll:7500_sd:4.0,roll:8000_sd:0.5,roll:8000_sd:0.75,roll:8000_sd:1.0,roll:8000_sd:1.25,roll:8000_sd:1.5,roll:8000_sd:1.75,roll:8000_sd:2.0,roll:8000_sd:2.25,roll:8000_sd:2.5,roll:8000_sd:2.75,roll:8000_sd:3.0,roll:8000_sd:3.25,roll:8000_sd:3.5,roll:8000_sd:3.75,roll:8000_sd:4.0
2015-12-16,42,42,42,42,42,42,42,41,33,32,19,9,6,3,2,35,35,35,35,35,35,35,31,27,25,14,10,7,4,2,32,32,32,32,32,32,32,30,26,23,12,10,7,4,2,29,29,29,29,29,29,28,27,22,16,13,9,5,4,1,30,30,30,30,30,29,27,23,20,14,11,9,5,4,2,29,29,29,29,29,27,24,19,17,12,11,8,4,4,2,31,31,31,31,29,23,19,15,15,12,10,8,3,2,1,34,34,34,34,32,24,21,16,13,10,9,6,3,3,1,34,34,34,32,32,26,19,14,10,10,7,6,4,2,1,47,47,47,47,47,47,47,44,43,35,18,13,10,8,6,33,33,33,33,33,27,20,11,10,10,9,6,5,2,1,32,32,32,30,30,26,18,11,10,10,9,5,5,2,1,29,29,29,29,29,25,15,11,10,10,9,5,5,4,1,29,29,29,29,27,24,15,11,10,10,10,5,5,2,0,27,27,27,27,27,24,16,11,10,10,9,5,5,2,1,26,26,26,26,26,24,17,11,10,10,9,6,5,2,0
2015-12-17,62,62,62,62,62,61,56,53,48,40,24,19,12,9,9,56,56,56,56,56,53,51,46,41,37,18,11,8,6,4,56,56,56,54,54,51,48,45,41,31,18,11,10,4,3,56,56,56,56,56,55,48,42,36,27,15,9,9,4,3,54,54,54,54,54,53,46,38,32,25,12,10,6,5,3,49,49,49,49,49,48,44,39,28,23,10,9,6,4,3,52,52,52,52,52,51,46,33,26,18,10,8,6,3,3,50,50,50,50,50,47,41,32,24,15,10,6,6,3,3,47,47,47,47,47,44,40,32,18,14,10,7,6,3,3,62,62,62,62,61,59,57,56,51,41,24,18,15,10,10,46,46,46,46,41,41,36,27,17,14,8,6,5,5,3,45,45,45,44,40,40,36,29,18,11,6,5,5,5,3,45,45,45,42,41,41,37,30,20,9,5,5,5,5,3,42,42,42,40,39,39,35,30,16,9,5,5,5,5,5,40,40,40,40,39,39,35,26,15,7,5,5,5,5,5,40,40,40,40,39,39,31,24,13,6,5,5,5,5,5
2015-12-18,32,32,32,32,32,32,32,31,29,20,12,8,7,6,6,31,31,31,31,31,31,31,31,28,22,13,8,7,7,5,29,29,29,29,29,29,29,28,22,18,12,8,7,7,3,26,26,26,26,26,26,26,25,20,19,11,8,7,4,1,25,25,25,25,25,25,25,25,20,17,8,5,4,2,0,25,25,25,25,25,25,25,25,19,16,8,5,3,2,1,25,25,25,25,25,25,25,24,18,16,10,5,5,2,0,25,25,25,25,24,24,24,24,17,16,10,4,4,3,0,25,25,25,25,24,24,24,23,17,16,7,5,4,3,0,36,36,36,36,36,36,36,36,32,25,12,8,6,6,4,25,25,25,25,24,24,23,23,17,12,6,5,2,2,0,23,23,23,23,23,22,22,21,15,10,5,3,2,1,0,24,24,24,24,24,23,23,20,12,10,4,3,2,1,1,23,23,23,23,23,22,22,18,12,8,4,3,2,1,1,23,23,23,23,23,22,22,18,12,8,4,3,2,1,1,23,23,23,23,23,22,22,18,10,10,4,4,2,1,1
2015-12-21,34,34,34,34,34,34,34,34,33,23,13,9,7,4,3,30,30,30,30,30,30,29,29,26,20,14,11,8,7,3,28,28,28,28,28,28,27,27,24,15,12,9,6,5,5,28,28,28,28,28,25,25,25,21,12,8,7,7,4,3,26,26,26,26,26,25,24,21,18,9,7,7,7,3,2,28,28,28,28,28,27,27,23,19,7,7,7,7,3,3,26,26,26,26,26,25,21,21,18,7,7,7,7,3,2,24,24,24,24,24,22,19,19,18,9,7,7,7,3,3,28,28,28,28,28,23,20,20,19,7,7,7,6,3,1,40,40,40,40,40,40,40,38,34,27,14,9,7,7,4,27,27,27,27,27,25,19,17,16,7,6,5,3,3,1,27,27,27,27,27,27,20,18,17,7,5,5,3,3,1,29,29,29,29,29,27,19,17,16,7,5,3,3,1,1,29,29,29,29,29,27,21,17,12,5,5,3,2,1,1,30,30,30,30,28,28,23,16,11,5,3,3,1,1,1,30,30,30,30,28,28,23,13,11,5,3,1,1,1,0
2015-12-22,22,22,22,22,22,22,22,19,17,13,5,3,2,1,0,17,17,17,17,17,17,17,16,16,10,2,2,2,2,1,17,17,17,17,17,16,14,13,12,10,3,2,2,1,1,17,17,17,17,17,17,16,12,12,8,4,3,2,2,0,19,19,19,19,19,19,15,12,10,10,3,3,2,1,1,19,19,19,19,19,18,15,12,10,10,3,3,3,2,0,19,19,19,19,19,19,15,12,10,10,5,3,3,2,0,19,19,19,19,19,19,17,14,10,8,4,3,3,1,0,19,19,19,19,19,19,19,14,10,7,5,3,2,1,0,33,33,33,33,33,33,31,31,30,23,12,7,5,2,1,19,19,19,19,19,19,19,12,10,8,5,3,1,1,0,19,19,19,19,19,19,19,12,10,8,5,3,1,1,0,19,19,19,19,19,19,19,15,10,8,3,3,2,1,0,19,19,19,19,19,19,19,13,10,8,3,3,2,1,0,19,19,19,19,19,19,19,11,10,8,3,3,1,1,0,19,19,19,19,19,19,18,10,10,10,3,3,1,1,0
2015-12-23,29,29,29,29,29,29,29,29,27,22,14,11,9,5,3,29,29,29,29,29,29,29,28,28,20,13,7,5,5,5,28,28,28,28,28,28,28,27,27,19,11,6,6,5,5,28,28,28,28,28,28,27,27,25,18,9,6,5,5,5,25,25,25,25,25,25,25,25,22,18,10,6,5,4,4,25,25,25,25,25,25,25,25,21,16,8,5,4,4,2,27,27,27,27,27,27,26,23,21,16,8,5,3,3,2,26,26,26,26,26,26,26,23,20,15,8,4,3,3,2,25,25,25,25,25,25,25,22,18,14,8,3,3,3,2,29,29,29,29,29,29,29,29,27,22,15,9,8,6,4,23,23,23,23,23,23,23,20,16,12,6,3,3,3,2,23,23,23,23,23,23,23,20,13,10,6,3,3,3,2,23,23,23,23,23,23,23,20,13,10,3,3,3,3,3,23,23,23,23,23,23,23,19,13,9,3,3,3,3,3,23,23,23,23,23,23,23,17,12,8,3,3,3,3,3,23,23,23,23,23,23,21,15,11,9,3,3,3,3,3
2015-12-24,32,32,32,32,32,32,30,29,26,20,11,7,3,3,3,27,27,27,27,27,27,27,26,24,17,9,5,4,4,3,25,25,25,25,25,25,24,22,19,15,6,5,4,3,3,26,26,26,26,26,26,23,22,17,14,6,5,3,3,2,24,24,24,24,24,24,20,19,15,11,7,5,4,3,3,19,19,19,19,19,19,19,16,13,8,5,5,4,3,3,17,17,17,17,17,17,15,12,8,6,5,5,3,3,3,15,15,15,15,15,15,15,12,11,5,5,5,3,3,2,17,17,17,17,17,15,15,12,7,6,5,5,3,3,2,27,27,27,27,27,27,27,24,24,21,11,7,5,3,3,15,15,15,15,15,15,12,10,7,5,5,4,3,3,2,14,14,14,14,14,14,12,10,6,5,5,5,3,3,2,14,14,14,14,14,14,12,12,6,5,5,5,3,2,0,14,14,14,14,14,14,12,12,6,5,5,5,2,0,0,14,14,14,14,14,14,12,11,6,5,5,2,2,0,0,14,14,14,14,14,14,12,11,6,5,5,2,2,0,0
2015-12-25,28,28,28,28,28,28,27,27,25,20,12,4,4,2,1,23,23,23,23,23,23,22,22,22,21,8,5,3,2,2,23,23,23,23,23,23,22,22,21,19,10,4,2,2,2,22,22,22,22,22,22,21,21,20,16,7,4,2,2,2,21,21,21,21,21,21,20,20,19,12,5,2,2,2,2,18,18,18,18,18,18,17,17,17,12,4,4,2,2,1,18,18,18,18,18,18,17,17,17,14,7,4,3,2,1,18,18,18,18,18,18,17,17,16,14,5,4,2,2,1,20,20,20,20,20,20,19,18,18,14,7,4,2,1,1,26,26,26,26,26,26,25,25,23,20,7,5,5,4,2,19,19,19,19,19,19,18,18,18,11,5,4,2,2,1,21,21,21,21,21,21,20,20,18,12,7,4,2,2,1,21,21,21,21,21,21,20,18,18,12,7,2,2,2,1,23,23,23,23,23,23,22,18,18,11,7,2,2,1,1,21,21,21,21,21,21,20,18,16,10,7,2,2,1,1,21,21,21,21,21,21,20,16,13,11,6,2,2,1,1
2015-12-28,46,46,46,46,46,46,46,45,40,32,17,10,7,3,1,44,44,44,44,44,44,44,43,40,29,14,10,6,5,3,44,44,44,44,44,44,43,40,36,25,11,9,5,5,3,41,41,41,41,41,41,37,36,32,25,9,8,6,3,3,41,41,41,41,41,41,39,36,27,21,11,9,5,3,3,39,39,39,39,39,39,39,33,27,18,10,5,3,2,2,39,39,39,39,39,39,39,33,22,12,8,4,2,2,2,36,36,36,36,36,36,33,28,19,11,4,3,2,2,2,35,35,35,35,35,33,31,25,18,9,3,3,2,2,2,45,45,45,45,45,45,45,44,40,32,17,14,8,4,3,32,32,32,32,30,30,29,24,15,9,3,3,2,2,2,31,31,31,29,29,29,27,27,14,7,3,2,2,2,2,29,29,29,27,27,27,27,25,14,7,3,2,2,2,2,27,27,27,27,27,27,27,24,13,5,3,2,2,2,2,27,27,27,27,27,27,27,24,13,4,3,2,2,2,2,27,27,27,27,27,27,27,24,11,3,3,2,2,2,2
2015-12-29,37,37,37,37,37,37,37,35,34,25,15,8,4,2,2,37,37,37,37,37,37,37,33,27,19,7,7,7,2,2,34,34,34,34,34,31,30,25,23,17,7,7,5,2,2,27,27,27,27,27,27,26,24,19,14,5,4,4,2,2,28,28,28,28,28,28,26,23,18,10,5,4,4,4,2,26,26,26,26,26,26,24,22,16,9,6,4,4,4,3,26,26,26,26,26,26,24,21,12,8,6,5,4,4,2,23,23,23,23,23,23,23,20,11,7,6,6,4,4,1,21,21,21,21,21,21,20,18,11,6,6,5,3,2,1,39,39,39,39,39,39,39,38,35,32,18,9,6,4,2,20,20,20,20,20,20,19,17,10,6,6,5,2,2,0,20,20,20,20,20,19,19,17,7,6,6,5,3,1,0,16,16,16,16,15,15,15,13,6,6,6,5,3,1,0,15,15,15,15,15,15,15,13,6,6,6,5,3,2,0,15,15,15,15,15,15,15,13,6,6,6,3,2,2,0,15,15,15,15,15,15,15,13,6,6,4,3,2,2,0
2015-12-30,31,31,31,31,31,31,31,31,29,22,12,8,4,2,2,33,33,33,33,33,33,33,33,30,17,10,7,4,3,1,29,29,29,29,29,29,29,27,26,16,9,6,4,3,1,29,29,29,29,29,29,29,28,25,17,7,5,2,2,1,31,31,31,31,31,31,31,29,28,16,6,4,2,2,1,28,28,28,28,28,28,28,27,25,10,6,4,3,2,1,25,25,25,25,25,25,23,23,21,10,7,4,3,2,1,23,23,23,23,23,23,23,22,20,10,8,4,2,2,1,20,20,20,20,20,20,20,20,20,10,6,3,2,2,1,41,41,41,41,41,41,41,41,40,28,15,7,6,5,4,20,20,20,20,20,20,18,17,15,8,6,4,2,1,1,22,22,22,22,22,20,17,17,15,8,6,4,2,2,0,23,23,23,23,23,21,18,17,16,8,4,2,1,0,0,22,22,22,22,22,22,18,17,16,6,4,2,1,0,0,22,22,22,22,20,20,18,17,14,6,2,2,1,0,0,22,22,22,22,20,20,18,15,15,5,2,2,2,0,0
2015-12-31,28,28,28,28,25,23,23,21,20,18,12,7,4,2,2,26,26,26,26,22,22,22,22,19,15,9,5,2,1,1,23,23,23,23,21,19,17,16,15,12,8,6,5,1,1,17,17,17,17,17,15,15,15,15,11,8,4,3,1,1,13,13,13,13,13,13,13,13,13,11,8,7,3,2,1,15,15,15,15,15,13,13,13,13,11,6,4,4,3,0,15,15,15,15,15,13,13,13,11,9,5,4,4,1,0,13,13,13,13,13,12,9,9,9,9,4,3,3,1,0,10,10,10,10,10,10,9,9,9,6,5,3,2,2,1,32,32,32,30,30,27,25,25,24,15,8,6,5,4,1,10,10,10,10,10,10,9,8,8,5,3,2,2,1,1,14,14,14,14,14,12,8,8,8,5,2,1,1,1,1,16,14,14,13,12,12,8,8,8,2,2,1,1,0,0,17,13,12,12,12,12,8,8,6,2,2,1,1,0,0,15,12,12,12,12,12,8,7,6,2,2,1,0,0,0,12,12,12,12,12,12,10,6,6,2,2,0,0,0,0
2016-01-04,47,47,47,47,46,43,42,35,25,18,11,9,8,6,6,41,41,41,41,40,37,37,26,20,15,7,7,7,7,5,39,39,39,39,38,34,25,19,16,14,10,7,7,6,5,32,32,32,32,31,27,23,15,13,13,9,8,7,4,3,37,37,37,37,36,23,16,13,13,13,8,7,6,5,2,44,44,44,44,41,36,18,13,13,12,8,7,4,3,1,45,45,45,45,44,39,22,13,13,11,3,3,3,3,3,45,45,45,45,43,35,22,13,11,8,4,3,3,3,2,44,44,44,44,43,35,20,13,11,7,5,3,3,3,2,57,57,57,57,56,55,55,53,41,24,15,11,10,8,7,43,43,43,43,42,29,24,13,10,6,5,3,3,3,2,40,40,40,40,39,30,24,12,8,6,5,3,2,2,2,38,38,38,38,37,27,22,12,7,4,4,3,2,2,1,34,34,34,34,33,27,23,11,7,4,4,3,2,2,1,34,34,34,34,33,26,22,11,7,4,4,2,2,2,1,32,32,32,32,31,26,21,11,7,4,4,2,2,2,1
2016-01-05,31,31,31,31,31,31,31,30,28,22,11,7,6,6,4,27,27,27,27,27,27,27,26,24,21,9,7,7,6,2,23,23,23,23,23,23,23,23,22,17,12,8,6,5,3,21,21,21,21,21,21,20,20,15,14,10,6,6,5,3,22,22,22,22,20,20,20,20,15,12,7,6,6,3,3,22,22,22,22,22,20,20,20,15,10,7,4,4,3,2,18,18,18,18,16,16,16,16,11,7,7,4,4,4,3,18,18,18,18,16,16,16,14,10,7,7,5,4,4,3,14,14,14,14,13,13,13,13,9,7,7,6,3,3,2,40,40,40,40,40,40,40,39,37,25,12,11,8,5,3,12,12,12,12,12,12,12,12,9,8,7,5,3,2,2,12,12,12,12,12,12,12,12,8,8,6,4,3,2,2,13,13,13,13,13,13,13,13,9,5,5,4,3,2,2,14,14,14,14,14,14,14,13,7,5,4,4,4,1,1,14,14,14,14,14,14,14,12,7,5,4,4,4,1,1,16,16,16,16,14,14,13,11,7,5,4,4,3,2,1
2016-01-06,34,34,34,34,34,34,34,34,33,24,15,9,5,3,3,34,34,34,34,34,34,34,34,33,20,14,6,4,3,2,31,31,31,31,31,31,31,31,30,20,10,4,4,3,1,31,31,31,31,31,31,31,29,27,20,11,4,4,2,0,29,29,29,29,29,29,29,27,26,20,11,4,3,3,0,29,29,29,29,29,29,29,27,25,18,12,4,3,3,0,30,30,30,30,30,30,30,26,23,18,9,4,3,1,0,30,30,30,30,30,30,30,26,23,17,7,4,2,1,0,28,28,28,28,28,28,28,26,23,16,8,2,2,1,0,32,32,32,32,32,32,32,32,31,24,14,10,6,3,3,28,28,28,28,28,28,28,26,23,18,7,2,2,2,0,28,28,28,28,28,28,28,26,23,18,6,2,2,1,1,28,28,28,28,28,28,28,26,23,18,7,2,1,1,1,28,28,28,28,28,28,28,26,23,18,7,1,1,1,1,29,29,29,29,29,29,29,26,23,17,5,1,1,1,1,29,29,29,29,29,29,29,26,23,16,5,1,1,1,1
2016-01-07,29,29,29,29,29,29,29,27,26,22,12,8,5,4,3,28,28,28,28,28,28,26,26,24,21,12,6,5,4,3,27,27,27,27,27,27,27,25,22,18,10,7,5,4,3,28,28,28,28,28,28,28,27,23,12,9,6,3,3,3,27,27,27,27,27,27,27,27,23,14,7,4,3,3,3,20,20,20,20,20,20,20,19,16,13,4,4,4,3,3,20,20,20,20,20,20,20,20,15,10,4,4,4,3,3,20,20,20,20,20,20,20,20,15,10,5,4,4,3,2,23,23,23,23,23,23,23,20,15,10,5,4,4,3,2,31,31,31,31,31,31,31,31,31,27,15,11,7,6,4,21,21,21,21,21,21,21,18,13,8,6,4,4,3,2,20,20,20,20,20,20,20,16,12,8,6,4,4,3,2,21,21,21,21,21,20,20,17,12,9,6,4,3,3,1,19,19,19,19,19,19,19,16,12,6,5,4,3,2,1,20,20,20,20,20,20,20,17,9,6,5,4,3,2,1,20,20,20,20,20,20,20,17,10,6,5,4,2,2,1
2016-01-08,48,48,48,48,48,48,46,45,42,34,19,15,12,4,3,38,38,38,38,38,38,37,37,34,28,22,14,10,7,4,32,32,32,32,32,32,30,30,28,27,17,13,8,6,3,33,33,33,33,33,33,33,29,27,20,14,11,7,5,3,30,30,30,30,30,30,28,27,25,18,14,11,9,6,5,30,30,30,30,28,28,28,24,21,18,14,11,8,6,4,29,29,29,29,29,29,27,25,20,15,13,11,7,6,4,27,27,27,27,27,25,25,23,17,15,13,11,8,6,4,26,26,26,26,24,24,22,21,17,15,12,11,8,6,4,56,56,56,56,56,56,56,56,56,46,21,13,7,5,4,24,24,24,24,24,22,22,21,21,15,12,11,8,6,3,24,24,24,24,24,22,21,21,21,13,11,11,8,5,5,23,23,23,23,23,21,21,21,18,13,11,11,7,5,5,23,23,23,23,23,21,21,19,16,13,11,11,5,5,2,20,20,20,20,20,20,18,17,14,12,11,9,5,5,2,19,19,19,19,19,17,17,14,14,12,9,7,5,4,2
2016-01-11,47,47,47,47,47,47,44,40,31,27,20,18,11,11,8,46,46,46,46,46,45,41,34,30,24,21,17,15,11,8,39,39,39,39,39,38,32,30,26,22,14,12,10,9,7,34,34,34,34,34,30,28,26,22,18,14,11,9,6,6,30,30,30,30,30,30,28,26,21,17,13,12,7,4,4,29,29,29,29,29,29,26,24,21,18,13,12,5,5,4,28,28,28,28,28,28,24,23,21,18,10,6,5,4,3,27,27,27,27,27,27,23,23,19,13,9,5,4,3,3,24,24,24,24,24,24,23,21,17,10,9,5,4,3,3,46,46,46,46,46,46,46,39,35,32,26,16,13,11,10,25,25,25,25,24,23,23,19,15,10,5,4,4,3,3,26,26,26,26,26,23,23,17,13,7,6,5,4,3,3,26,26,26,26,26,23,23,17,13,6,6,5,4,3,3,25,25,25,25,24,23,23,17,11,6,5,4,4,3,3,22,22,22,22,22,21,21,17,10,6,5,4,3,3,3,29,29,29,29,22,21,21,19,10,5,5,4,4,3,3
2016-01-12,62,62,62,62,62,62,62,60,52,36,22,13,13,9,6,56,56,56,56,56,56,54,53,46,28,19,14,11,10,5,54,54,54,54,54,54,53,49,39,21,16,13,8,6,5,47,47,47,47,47,47,47,46,36,21,16,13,8,6,5,44,44,44,44,44,44,44,41,30,19,16,11,11,4,2,41,41,41,41,41,41,39,37,32,16,12,12,7,4,2,38,38,38,38,38,38,38,33,31,16,12,10,7,4,2,32,32,32,32,32,32,32,30,21,16,12,9,6,4,4,34,34,34,34,34,34,32,24,17,15,10,7,6,5,4,73,73,73,73,73,73,73,68,62,48,24,18,12,9,6,28,28,28,28,28,27,25,22,14,12,8,7,5,5,3,28,28,28,28,28,26,25,20,13,9,8,6,5,4,3,23,23,23,23,23,22,21,18,12,8,8,5,4,4,3,22,22,22,22,22,21,19,15,12,8,7,4,4,4,2,17,17,17,17,17,17,16,15,12,8,7,5,4,4,2,18,18,18,18,18,17,16,15,13,8,7,5,4,2,2
2016-01-13,50,50,50,50,50,50,46,42,32,29,15,12,11,9,7,46,46,46,46,46,46,43,37,34,24,14,9,9,7,6,42,42,42,42,42,42,42,33,28,18,14,7,7,7,6,40,40,40,40,40,40,36,31,24,18,13,7,7,7,7,35,35,35,35,35,35,34,31,24,17,10,9,7,5,4,34,34,34,34,34,34,32,28,21,15,11,8,5,5,5,36,36,36,36,36,36,34,27,21,15,11,8,5,5,5,34,34,34,34,34,34,31,24,21,15,12,7,5,5,4,33,33,33,33,33,33,31,24,20,14,10,7,5,4,4,54,54,54,54,54,54,54,52,49,39,26,22,14,11,8,34,34,34,34,34,34,31,24,20,14,10,9,5,4,3,33,33,33,33,33,33,31,23,20,12,10,8,5,3,1,38,38,38,38,38,38,30,23,20,14,10,8,5,1,1,38,38,38,38,38,38,36,23,20,14,9,9,3,1,1,39,39,39,39,39,39,36,23,18,13,9,9,2,1,1,37,37,37,37,37,37,34,23,18,11,9,7,2,1,1
2016-01-14,19,19,19,19,19,18,16,16,16,14,9,9,8,6,4,20,20,20,20,20,17,17,14,12,10,9,9,7,6,5,12,12,12,12,12,12,12,12,10,10,9,9,7,6,5,13,13,13,13,13,13,12,12,12,9,9,6,5,4,2,13,13,13,13,13,12,12,12,12,9,9,5,5,3,3,12,12,12,12,12,12,12,12,10,9,7,5,5,4,2,12,12,12,12,12,12,10,10,9,8,6,5,5,5,3,10,10,10,10,10,10,10,9,8,7,7,5,5,5,2,10,10,10,10,10,10,10,9,8,7,7,5,5,3,2,22,22,22,22,22,21,21,21,21,16,12,10,9,8,3,11,11,11,10,10,10,10,9,9,7,5,5,5,3,2,14,14,14,9,9,9,9,9,9,7,5,5,5,5,2,14,14,14,14,9,9,9,9,8,6,5,5,5,5,2,14,14,14,14,9,9,9,9,8,5,5,5,5,5,3,14,14,14,14,9,9,9,9,9,5,5,5,5,5,3,14,14,14,14,9,9,9,9,9,5,5,5,5,5,3
2016-01-15,31,31,31,31,31,31,31,29,27,18,9,5,4,4,3,27,27,27,27,27,27,27,25,23,15,8,6,4,4,3,25,25,25,25,25,25,25,21,20,14,8,6,4,4,3,27,27,27,27,27,27,27,23,21,13,7,6,4,3,2,25,25,25,25,25,25,25,21,19,10,6,4,4,4,1,25,25,25,25,25,25,25,20,17,12,4,4,4,3,2,25,25,25,25,25,25,23,23,16,11,4,3,3,3,2,23,23,23,23,23,23,23,20,14,8,4,3,3,3,2,19,19,19,19,19,19,18,18,14,8,3,3,3,3,2,34,34,34,34,34,34,34,34,32,27,15,9,7,5,3,18,18,18,18,18,18,18,18,18,8,4,3,3,3,2,18,18,18,18,18,18,18,16,16,8,4,3,3,3,1,16,16,16,16,16,16,16,14,13,8,4,4,3,1,0,16,16,16,16,16,16,14,13,10,8,4,4,3,1,0,13,13,13,13,13,13,12,12,9,6,4,4,1,1,0,10,10,10,10,10,10,10,10,9,6,4,4,1,1,0
