,roll:1000_sd:0.5,roll:1000_sd:0.75,roll:1000_sd:1.0,roll:1000_sd:1.25,roll:1000_sd:1.5,roll:1000_sd:1.75,roll:1000_sd:2.0,roll:1000_sd:2.25,roll:1000_sd:2.5,roll:1000_sd:2.75,roll:1000_sd:3.0,roll:1000_sd:3.25,roll:1000_sd:3.5,roll:1000_sd:3.75,roll:1000_sd:4.0,roll:1500_sd:0.5,roll:1500_sd:0.75,roll:1500_sd:1.0,roll:1500_sd:1.25,roll:1500_sd:1.5,roll:1500_sd:1.75,roll:1500_sd:2.0,roll:1500_sd:2.25,roll:1500_sd:2.5,roll:1500_sd:2.75,roll:1500_sd:3.0,roll:1500_sd:3.25,roll:1500_sd:3.5,roll:1500_sd:3.75,roll:1500_sd:4.0,roll:2000_sd:0.5,roll:2000_sd:0.75,roll:2000_sd:1.0,roll:2000_sd:1.25,roll:2000_sd:1.5,roll:2000_sd:1.75,roll:2000_sd:2.0,roll:2000_sd:2.25,roll:2000_sd:2.5,roll:2000_sd:2.75,roll:2000_sd:3.0,roll:2000_sd:3.25,roll:2000_sd:3.5,roll:2000_sd:3.75,roll:2000_sd:4.0,roll:2500_sd:0.5,roll:2500_sd:0.75,roll:2500_sd:1.0,roll:2500_sd:1.25,roll:2500_sd:1.5,roll:2500_sd:1.75,roll:2500_sd:2.0,roll:2500_sd:2.25,roll:2500_sd:2.5,roll:2500_sd:2.75,roll:2500_sd:3.0,roll:2500_sd:3.25,roll:2500_sd:3.5,roll:2500_sd:3.75,roll:2500_sd:4.0,roll:3000_sd:0.5,roll:3000_sd:0.75,roll:3000_sd:1.0,roll:3000_sd:1.25,roll:3000_sd:1.5,roll:3000_sd:1.75,roll:3000_sd:2.0,roll:3000_sd:2.25,roll:3000_sd:2.5,roll:3000_sd:2.75,roll:3000_sd:3.0,roll:3000_sd:3.25,roll:3000_sd:3.5,roll:3000_sd:3.75,roll:3000_sd:4.0,roll:3500_sd:0.5,roll:3500_sd:0.75,roll:3500_sd:1.0,roll:3500_sd:1.25,roll:3500_sd:1.5,roll:3500_sd:1.75,roll:3500_sd:2.0,roll:3500_sd:2.25,roll:3500_sd:2.5,roll:3500_sd:2.75,roll:3500_sd:3.0,roll:3500_sd:3.25,roll:3500_sd:3.5,roll:3500_sd:3.75,roll:3500_sd:4.0,roll:4000_sd:0.5,roll:4000_sd:0.75,roll:4000_sd:1.0,roll:4000_sd:1.25,roll:4000_sd:1.5,roll:4000_sd:1.75,roll:4000_sd:2.0,roll:4000_sd:2.25,roll:4000_sd:2.5,roll:4000_sd:2.75,roll:4000_sd:3.0,roll:4000_sd:3.25,roll:4000_sd:3.5,roll:4000_sd:3.75,roll:4000_sd:4.0,roll:4500_sd:0.5,roll:4500_sd:0.75,roll:4500_sd:1.0,roll:4500_sd:1.25,roll:4500_sd:1.5,roll:4500_sd:1.75,roll:4500_sd:2.0,roll:4500_sd:2.25,roll:4500_sd:2.5,roll:4500_sd:2.75,roll:4500_sd:3.0,roll:4500_sd:3.25,roll:4500_sd:3.5,roll:4500_sd:3.75,roll:4500_sd:4.0,roll:5000_sd:0.5,roll:5000_sd:0.75,roll:5000_sd:1.0,roll:5000_sd:1.25,roll:5000_sd:1.5,roll:5000_sd:1.75,roll:5000_sd:2.0,roll:5000_sd:2.25,roll:5000_sd:2.5,roll:5000_sd:2.75,roll:5000_sd:3.0,roll:5000_sd:3.25,roll:5000_sd:3.5,roll:5000_sd:3.75,roll:5000_sd:4.0,roll:500_sd:0.5,roll:500_sd:0.75,roll:500_sd:1.0,roll:500_sd:1.25,roll:500_sd:1.5,roll:500_sd:1.75,roll:500_sd:2.0,roll:500_sd:2.25,roll:500_sd:2.5,roll:500_sd:2.75,roll:500_sd:3.0,roll:500_sd:3.25,roll:500_sd:3.5,roll:500_sd:3.75,roll:500_sd:4.0
2015-08-03,5.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,4.11764705882,13.125,16.6666666667,35.0,32.7272727273,35.0,31.4285714286,5.0,5.0,5.0,5.0,10.0,10.0,10.0,20.0,20.0,17.6923076923,5.0,15.0,30.0,97.5,91.25,35.0,35.0,35.0,35.0,40.0,42.5,55.0,57.5,37.7777777778,42.3529411765,45.7142857143,46.3636363636,45.0,53.75,31.4285714286,15.8823529412,15.8823529412,15.8823529412,15.8823529412,21.7647058824,22.5,22.5,35.0,35.0,49.2857142857,49.2857142857,55.8333333333,50.0,60.0,110.0,28.75,28.75,28.75,28.75,33.3333333333,33.3333333333,33.3333333333,33.3333333333,46.6666666667,46.6666666667,52.8571428571,52.3076923077,64.1666666667,70.0,60.0,35.0,35.0,35.0,35.0,40.0,40.0,40.0,40.0,53.3333333333,53.3333333333,63.5714285714,63.5714285714,65.0,78.75,180.0,46.6666666667,46.6666666667,46.6666666667,76.6666666667,85.0,85.0,71.5384615385,51.6666666667,51.6666666667,51.6666666667,55.8333333333,55.8333333333,78.75,26.6666666667,43.3333333333,46.6666666667,46.6666666667,46.6666666667,76.6666666667,85.0,85.0,71.5384615385,51.6666666667,51.6666666667,60.0,75.0,76.6666666667,78.75,47.5,43.3333333333,60.0,60.0,60.0,94.6153846154,105.833333333,105.833333333,82.7272727273,50.0,50.0,60.0,75.0,82.2222222222,82.2222222222,51.6666666667,43.3333333333,22.0,22.0,22.0,22.0,26.0,26.0,26.0,23.0434782609,29.0476190476,52.1052631579,52.1052631579,28.75,5.83333333333,14.5454545454,15.0
2015-08-04,-18.5714285714,-18.5714285714,-18.5714285714,-4.28571428571,-2.49999999999,-2.49999999999,-2.49999999999,-2.49999999999,-2.49999999999,-2.49999999999,-2.49999999999,-23.3333333333,-33.75,-70.0,-70.0,-43.5714285714,-43.5714285714,-43.5714285714,-40.0,-31.6666666667,-31.6666666667,-31.6666666667,-31.6666666667,-31.6666666667,-31.6666666667,-6.66666666666,1.66666666667,10.0,10.0,-40.0,-35.8333333333,-35.8333333333,-35.8333333333,-35.8333333333,-27.5,-35.0,-35.0,-35.0,-35.0,-30.0,-15.0,-9.99999999999,10.0,2.85714285714,1.66666666667,-10.8333333333,-10.8333333333,-10.8333333333,-10.8333333333,-2.49999999999,-4.99999999998,-4.99999999998,5.00000000002,5.00000000002,20.0,30.0,30.0,41.25,143.333333333,160.0,18.3333333333,18.3333333333,18.3333333333,18.3333333333,18.3333333333,35.0,20.0,25.0,55.0,60.0,48.8888888889,28.75,45.7142857143,50.0,47.5,10.0,10.0,10.0,10.0,26.6666666667,51.6666666667,35.0,35.0,55.0,60.0,28.75,28.75,50.0,30.0,30.0,35.0,35.0,35.0,35.0,35.0,51.6666666667,35.0,45.0,60.0,28.75,28.75,24.2857142857,30.0,30.0,30.0,39.1666666667,39.1666666667,39.1666666667,39.1666666667,39.1666666667,43.3333333333,35.0,35.0,60.0,60.0,65.5555555556,41.25,30.0,130.0,147.5,39.1666666667,39.1666666667,39.1666666667,39.1666666667,39.1666666667,39.1666666667,55.8333333333,35.0,45.0,65.5555555556,65.5555555556,41.25,35.0,147.5,147.5,-7.64705882353,-7.64705882353,-7.64705882353,10.0,10.0,10.0,10.0,6.42857142858,6.42857142858,2.3076923077,19.0909090909,25.0,21.1111111111,-1.11111111111,-32.8571428571
2015-08-05,3.75000000001,3.75000000001,3.75000000001,3.75000000001,3.75000000001,3.75000000001,10.0,10.0,1.66666666667,1.66666666667,3.40776296071e-12,-2.50000000001,-23.3333333333,-6.66666666668,9.99999999999,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,9.09210484679e-12,-65.0,-65.0,-90.0,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-40.0,-27.5,-27.5,-40.0,-90.0,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-27.5,-27.5,-27.5,-56.6666666667,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-9.99999999999,-27.5,10.0,-15.0,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,-6.66666666665,72.5,85.0,85.0,60.0,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.66666666667,72.5,85.0,85.0,10.0,18.3333333333,18.3333333333,18.3333333333,18.3333333333,18.3333333333,18.3333333333,18.3333333333,18.3333333333,18.3333333333,51.6666666667,51.6666666667,72.5,72.5,85.0,60.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,51.6666666667,70.0,72.5,85.0,60.0,-23.3333333333,-23.3333333333,-23.3333333333,-23.3333333333,-23.3333333333,-20.0,-20.0,-20.0,-20.0,-40.0,9.99999999999,-40.0,35.0,35.0,35.0
2015-08-06,6.15384615385,18.3333333333,18.3333333333,18.3333333333,18.3333333333,18.3333333333,18.3333333333,18.3333333333,30.0,32.2222222222,43.3333333333,37.7777777778,26.6666666667,26.6666666667,40.0,10.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,30.0,37.7777777778,32.2222222222,24.2857142857,-30.0,-30.0,47.5,6.24993390375e-12,15.5555555556,15.5555555556,15.5555555556,15.5555555556,15.5555555556,15.5555555556,21.1111111111,10.0,-6.66666666665,-23.3333333333,-30.0,-40.0,-40.0,-20.0,-18.5714285714,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.66666666667,10.0,-9.99999999999,-9.99999999999,-9.99999999999,-9.99999999999,-10.0,-10.0,-10.0,10.0,-1.11111111111,16.25,16.25,16.25,16.25,22.5,22.5,10.0,10.0,24.2857142857,10.0,9.09494701773e-12,20.0,-6.66666666667,-6.66666666667,-8.74999999999,10.0,10.0,10.0,10.0,10.0,10.0,10.0,24.2857142857,24.2857142857,10.0,10.0,60.0,85.0,85.0,-11.4285714286,10.0,10.0,10.0,10.0,10.0,10.0,26.6666666667,26.6666666667,26.6666666667,10.0,47.5,35.0,85.0,85.0,2.85714285715,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,30.0,-2.50000000001,60.0,85.0,85.0,85.0,-6.66666666666,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,-6.66666666668,60.0,60.0,85.0,85.0,85.0,21.5384615385,35.0,35.0,35.0,35.0,35.0,32.7272727273,30.0,25.0,25.0,20.0,22.5,10.0,26.6666666667,26.6666666667
2015-08-07,0.909090909085,0.909090909085,0.909090909085,0.909090909085,0.909090909087,0.90909090909,5.45454545455,5.45454545455,4.44444444444,-30.0,-40.0,-40.0,-56.6666666667,-56.6666666667,-56.6666666667,-46.25,-46.25,-46.25,-46.25,-46.25,-46.25,-46.25,-21.25,-21.25,-15.0,-30.0,-90.0,-90.0,-90.0,-90.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-46.25,-46.25,-46.25,-61.4285714286,-90.0,-80.0,-80.0,-102.5,-90.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-46.25,-46.25,-46.25,-54.2857142857,-65.0,-80.0,-115.0,-77.5,-56.6666666667,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-34.4444444444,-46.25,-46.25,-54.2857142857,-70.0,-70.0,-102.5,-77.5,-40.0,-33.75,-33.75,-33.75,-33.75,-33.75,-33.75,-33.75,-65.0,-65.0,-80.0,-80.0,-70.0,-115.0,-77.5,-2.50000000001,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-73.3333333333,-73.3333333333,-90.0,-80.0,-80.0,-115.0,-115.0,-77.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-40.0,-52.5,-90.0,-90.0,-60.0,-90.0,-90.0,-15.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-52.5,-73.3333333333,-90.0,-70.0,-90.0,-90.0,-15.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-30.9090909091,-35.0,-46.25,-47.1428571429,-70.0,-102.5,-102.5
2015-08-10,48.6363636364,48.6363636364,48.6363636364,48.6363636364,48.6363636364,45.2941176471,48.2352941176,51.1764705882,70.0,83.3333333333,95.7142857143,122.5,150.0,171.111111111,153.75,60.0,60.0,60.0,62.7777777778,65.5555555555,74.7058823529,73.3333333333,76.6666666667,71.5384615385,83.0769230769,94.6153846154,121.538461538,122.5,132.727272727,103.75,60.0,60.0,60.0,60.0,65.2631578947,68.8235294118,71.7647058823,76.6666666667,83.3333333333,83.0769230769,105.454545455,125.0,155.0,176.666666667,90.0,75.625,75.625,75.625,75.625,85.0,95.7142857143,95.7142857143,110.0,113.571428571,120.0,120.0,145.0,147.5,147.5,174.285714286,90.0,90.0,90.0,90.0,93.3333333333,99.2857142857,98.4615384615,114.545454545,105.454545455,119.090909091,110.0,110.0,118.333333333,118.333333333,143.333333333,86.6666666667,86.6666666667,86.6666666667,86.6666666667,90.0,95.7142857143,102.307692308,110.0,100.909090909,123.636363636,93.3333333333,110.0,118.333333333,160.0,160.0,96.6666666667,96.6666666667,96.6666666667,96.6666666667,96.6666666667,99.2857142857,117.692307692,117.692307692,145.0,137.777777778,128.75,160.0,168.333333333,168.333333333,243.333333333,93.3333333333,93.3333333333,93.3333333333,93.3333333333,100.0,113.571428571,121.538461538,130.0,130.0,135.0,143.333333333,210.0,197.5,197.5,197.5,90.0,90.0,90.0,90.0,90.0,102.307692308,102.307692308,125.0,135.0,110.0,116.25,160.0,222.5,210.0,235.0,12.5,20.0,20.0,33.6842105263,57.2222222222,57.2222222222,54.4444444444,54.1176470588,53.3333333333,74.2857142857,70.7142857143,68.3333333333,105.454545455,110.0,105.0
2015-08-11,61.3157894737,61.3157894737,61.3157894737,61.3157894737,61.3157894737,63.9473684211,60.0,55.7142857143,33.5294117647,36.5625,39.1666666667,49.1304347826,40.9523809524,60.0,63.8461538462,72.5,72.5,72.5,72.5,72.5,76.6666666667,76.6666666667,74.2857142857,74.2857142857,83.2142857143,90.0,87.5,110.0,131.428571429,79.2307692308,75.3846153846,75.3846153846,75.3846153846,75.3846153846,79.2307692308,83.0769230769,76.6666666667,80.8333333333,85.0,93.3333333333,99.4736842105,133.529411765,139.411764706,174.285714286,200.909090909,86.9230769231,86.9230769231,86.9230769231,86.9230769231,83.0769230769,83.0769230769,80.8333333333,80.8333333333,85.0,94.0909090909,90.0,112.777777778,150.0,198.461538462,250.0,83.0769230769,83.0769230769,83.0769230769,83.0769230769,83.0769230769,80.8333333333,80.8333333333,87.0833333333,87.0833333333,94.0909090909,119.375,186.666666667,246.363636364,246.363636364,247.5,83.0769230769,83.0769230769,83.0769230769,83.0769230769,85.0,82.9166666667,82.9166666667,90.4347826087,112.380952381,112.941176471,113.125,193.333333333,232.222222222,267.142857143,274.285714286,79.6428571429,79.6428571429,79.6428571429,79.6428571429,75.3846153846,78.0,80.4545454545,94.0909090909,115.555555556,119.375,182.727272727,182.727272727,288.571428571,288.571428571,295.714285714,89.5454545455,89.5454545455,89.5454545455,89.5454545455,89.5454545455,95.7142857143,102.5,136.315789474,163.333333333,179.230769231,191.818181818,281.428571429,310.0,302.857142857,317.142857143,82.7272727273,82.7272727273,82.7272727273,82.7272727273,85.0,90.0,136.315789474,138.947368421,166.666666667,179.230769231,191.818181818,288.571428571,288.571428571,317.142857143,317.142857143,42.7586206897,42.7586206897,42.7586206897,49.6551724138,45.1851851852,45.1851851852,38.8461538462,38.0,36.0,38.0,46.9565217391,55.4545454545,21.1111111111,16.6666666667,36.9230769231
2015-08-12,33.2394366197,32.1428571429,32.8571428571,30.0,34.6031746032,32.5806451613,26.9811320755,19.0,22.7906976744,31.4285714286,41.0810810811,53.3333333333,43.3333333333,45.4166666667,47.5,25.3225806452,22.9310344828,22.2807017544,21.8181818182,29.0909090909,19.8039215686,22.7659574468,15.1282051282,19.7222222222,19.375,28.5185185185,20.8695652174,43.3333333333,46.6666666667,76.6666666667,22.5,19.5744680851,19.5744680851,19.7826086957,8.78048780488,4.8717948718,8.61111111111,8.38709677419,18.9285714286,5.45454545454,1.66666666666,13.125,41.25,95.7142857143,110.0,24.1025641026,20.5263157895,20.5263157895,16.7567567568,8.52941176471,1.93548387097,-0.344827586208,32.4137931034,22.5,4.99999999999,15.5555555556,50.625,63.5714285714,102.307692308,91.8181818182,22.1621621622,18.3333333333,14.2857142857,18.5714285714,11.5151515152,11.6129032258,20.0,34.0,51.3043478261,60.0,36.6666666667,56.4285714286,43.3333333333,68.3333333333,91.8181818182,19.7222222222,15.7142857143,22.8571428571,25.1515151515,13.5714285714,25.3846153846,38.2608695652,41.5789473684,47.5,72.5,75.625,60.0,68.3333333333,80.8333333333,26.6666666667,39.347826087,36.6666666667,33.1707317073,31.6216216216,22.1212121212,28.9655172414,40.4347826087,42.3529411765,27.8571428571,35.0,26.6666666667,43.3333333333,50.9090909091,26.6666666667,10.0,37.1739130435,34.4444444444,41.8181818182,28.1818181818,37.5862068966,46.5384615385,53.1818181818,40.0,56.4285714286,52.3076923077,60.0,68.3333333333,32.2222222222,38.5714285714,100.0,42.5581395349,39.2682926829,45.3658536585,31.6666666667,45.7142857143,56.0,36.3157894737,43.3333333333,60.0,71.5384615385,64.5454545454,87.2727272727,65.5555555556,110.0,130.0,5.0,5.0,5.0,5.0,6.20253164557,4.87179487179,3.91891891892,4.44444444444,13.0769230769,9.10714285714,18.8235294118,7.67441860465,-0.81081081081,14.6875,20.3448275862
2015-08-13,27.0454545455,27.0454545455,27.0454545455,31.5909090909,38.4090909091,27.0731707317,25.3846153846,30.5128205128,36.9230769231,55.4545454545,53.75,57.6190476191,63.125,79.2307692308,79.2307692308,25.5555555556,25.5555555556,25.5555555556,32.2222222222,39.5454545455,35.0,31.25,35.0,42.5,46.3636363636,49.5833333333,48.8888888889,83.0769230769,123.636363636,116.25,25.5555555556,25.5555555556,25.5555555556,32.2222222222,39.7619047619,29.7368421053,29.7368421053,32.3684210526,41.5789473684,48.5714285714,53.4782608696,67.8947368421,94.375,130.0,152.857142857,22.1951219512,22.1951219512,22.1951219512,27.9487179487,37.6315789474,28.0555555556,28.5714285714,35.7142857143,36.6666666667,52.8571428571,68.6956521739,90.0,98.4615384615,181.428571429,210.0,18.3333333333,18.3333333333,18.3333333333,26.6666666667,37.1428571429,24.5161290323,27.7419354839,30.6896551724,40.0,62.0833333333,77.5,88.5714285714,114.545454545,166.25,285.0,18.8235294118,18.8235294118,18.8235294118,27.1875,39.0322580645,24.2857142857,24.2857142857,30.3703703704,42.0,69.5238095238,82.5,98.4615384615,100.909090909,160.0,240.0,13.4482758621,13.4482758621,13.4482758621,23.7931034483,42.1428571429,29.2307692308,23.0434782609,20.0,33.5294117647,77.6470588235,81.875,130.0,172.5,191.25,240.0,15.5555555556,15.5555555556,15.5555555556,26.6666666667,46.0,31.7391304348,22.5,22.5,36.4705882353,81.875,100.0,128.75,174.285714286,188.571428571,285.0,6.77419354839,6.77419354839,6.77419354839,16.4516129032,35.0,23.4615384615,18.3333333333,16.5217391304,27.6470588235,88.125,119.090909091,128.75,181.428571429,210.0,260.0,11.7857142857,11.7857142857,11.7857142857,15.3571428571,18.9285714286,11.8518518519,12.7777777778,14.6296296296,12.9411764706,19.7826086957,23.5135135135,28.3333333333,27.3913043478,31.052631579,45.2941176471
2015-08-14,-40.0,-40.0,-40.0,-40.0,-40.0,-36.4285714286,-48.3333333333,-48.3333333333,-48.3333333333,-40.0,-50.0,-40.0,-46.25,-48.3333333333,-15.0,-22.3529411765,-22.3529411765,-22.3529411765,-22.3529411765,-22.3529411765,-22.3529411765,-22.3529411765,-36.4285714286,-43.8461538462,-40.0,-36.1538461538,-35.8333333333,-40.0,-40.0,-23.3333333333,-26.6666666667,-26.6666666667,-26.6666666667,-26.6666666667,-26.6666666667,-26.6666666667,-23.3333333333,-20.0,-22.1428571429,-32.3076923077,-24.6153846154,-35.0,-20.0,-15.0,-30.0,-35.4545454545,-35.4545454545,-35.4545454545,-35.4545454545,-35.4545454545,-35.4545454545,-30.9090909091,-30.9090909091,-40.0,-40.0,-40.0,-40.0,-27.5,-48.3333333333,-30.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-34.4444444444,-40.0,-21.25,-40.0,-32.8571428571,-23.3333333333,-40.0,-35.4545454545,-35.4545454545,-35.4545454545,-35.4545454545,-35.4545454545,-35.4545454545,-30.9090909091,-30.9090909091,-26.3636363636,-25.0,-20.0,-4.99999999999,-23.3333333333,-40.0,-32.8571428571,-35.4545454545,-35.4545454545,-35.4545454545,-35.4545454545,-35.4545454545,-35.4545454545,-30.9090909091,-26.3636363636,-21.8181818182,-12.7272727273,-9.99999999999,-9.99999999999,-23.3333333333,-52.5,-52.5,-35.4545454545,-35.4545454545,-35.4545454545,-35.4545454545,-35.4545454545,-35.4545454545,-30.9090909091,-30.9090909091,-26.3636363636,-21.8181818182,-9.99999999999,9.09494701773e-12,5.00000000001,-4.2857142857,-73.3333333333,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-40.0,-40.0,-25.0,-20.0,5.00000000001,-18.5714285714,-23.3333333333,-40.0,-73.3333333333,-28.2352941177,-28.2352941177,-28.2352941177,-28.2352941177,-33.3333333333,-33.3333333333,-33.3333333333,-30.0,-30.0,-26.3636363636,-40.0,-25.0,-20.0,-21.25,-40.0
2015-08-17,60.0,60.0,63.5714285714,67.1428571429,74.2857142857,81.4285714286,60.0,60.0,60.0,60.0,68.3333333333,72.5,85.0,105.0,135.0,41.5789473684,41.5789473684,41.5789473684,46.8421052632,54.4444444444,60.0,48.8888888889,41.25,46.6666666667,68.3333333333,72.5,80.8333333333,85.0,105.0,121.111111111,53.75,53.75,53.75,60.0,66.25,66.25,60.0,56.6666666667,52.8571428571,56.1538461538,68.3333333333,80.8333333333,85.0,95.0,110.0,66.25,66.25,66.25,66.25,69.375,75.625,75.625,75.625,63.8461538461,68.3333333333,68.3333333333,80.8333333333,95.0,98.8888888889,138.571428571,66.25,66.25,66.25,70.0,67.1428571429,74.2857142857,74.2857142857,74.2857142857,81.4285714286,90.0,98.8888888889,93.3333333333,98.8888888889,98.8888888889,135.0,77.8571428571,77.8571428571,77.8571428571,83.0769230769,83.0769230769,89.1666666667,89.1666666667,110.0,110.0,98.8888888889,98.8888888889,101.666666667,101.666666667,101.666666667,140.0,77.8571428571,77.8571428571,77.8571428571,83.0769230769,83.0769230769,89.1666666667,89.1666666667,114.166666667,118.333333333,95.7142857143,110.0,101.666666667,101.666666667,120.0,147.5,78.75,78.75,78.75,90.7692307692,98.4615384615,110.0,119.090909091,119.090909091,110.0,110.0,110.0,101.666666667,176.666666667,193.333333333,193.333333333,98.4615384615,98.4615384615,98.4615384615,98.4615384615,110.0,119.090909091,119.090909091,110.0,110.0,110.0,120.0,110.0,176.666666667,193.333333333,193.333333333,35.0,41.25,47.5,53.75,67.1428571429,67.1428571429,67.1428571429,67.1428571429,70.7142857143,79.2307692308,79.2307692308,90.7692307692,143.333333333,140.0,160.0
2015-08-18,-2.5,-2.5,-2.5,5.0,5.0,5.0,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,-1.11111111111,-1.11111111111,-2.5,10.0,-1.53846153845,-1.53846153845,-1.53846153845,1.66666666668,5.45454545456,5.45454545456,1.19371179608e-11,1.19371179608e-11,1.19371179608e-11,1.19371179608e-11,5.00000000001,4.44444444446,10.0,24.2857142857,10.0,14.1666666667,14.1666666667,14.1666666667,14.1666666667,14.1666666667,25.0,21.1111111111,21.1111111111,21.1111111111,21.1111111111,21.1111111111,22.5,28.75,28.75,35.0,10.0,10.0,10.0,10.0,10.0,10.0,15.5555555556,15.5555555556,15.5555555556,15.5555555556,15.5555555556,22.5,28.75,28.75,35.0,14.1666666667,14.1666666667,14.1666666667,14.1666666667,14.1666666667,14.1666666667,21.1111111111,21.1111111111,21.1111111111,21.1111111111,21.1111111111,21.1111111111,28.75,60.0,80.0,14.1666666667,14.1666666667,14.1666666667,14.1666666667,14.1666666667,14.1666666667,21.1111111111,21.1111111111,21.1111111111,21.1111111111,16.25,16.25,24.2857142857,76.6666666667,60.0,18.3333333333,18.3333333333,18.3333333333,18.3333333333,18.3333333333,18.3333333333,14.5454545455,26.6666666667,26.6666666667,26.6666666667,22.5,28.75,38.5714285714,60.0,60.0,18.3333333333,18.3333333333,18.3333333333,18.3333333333,18.3333333333,18.3333333333,14.5454545455,26.6666666667,26.6666666667,35.0,41.25,17.1428571429,35.0,50.0,60.0,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,23.6363636364,37.7777777778,35.0,41.25,45.7142857143,24.2857142857,43.3333333333,60.0,60.0,-15.0,-15.0,-15.0,-2.5,-2.5,-2.5,-2.5,-5.625,-10.0,-15.0,-15.0,-16.9230769231,-15.0,-15.0,-9.99999999999
2015-08-19,14.7619047619,14.7619047619,14.7619047619,14.7619047619,14.7619047619,14.7619047619,33.8095238095,33.8095238095,33.8095238095,36.3157894737,38.125,27.8571428571,42.1428571429,45.0,38.5714285714,10.0,10.0,10.0,10.0,10.0,10.0,10.0,31.0526315789,31.0526315789,31.0526315789,32.2222222222,25.3846153846,46.3636363636,50.9090909091,48.8888888889,7.36842105263,7.36842105263,7.36842105263,7.36842105263,7.36842105263,7.36842105263,7.36842105263,7.36842105263,7.36842105263,30.5882352941,36.6666666667,28.1818181818,60.0,60.0,45.7142857143,9.99999999999,9.99999999999,9.99999999999,9.99999999999,9.99999999999,9.99999999999,9.99999999999,9.99999999999,9.99999999999,10.0,44.375,41.8181818182,74.2857142857,76.6666666667,80.0,6.66666666666,6.66666666666,6.66666666666,6.66666666666,6.66666666666,6.66666666666,6.66666666666,6.66666666666,6.66666666666,6.66666666666,17.6923076923,43.3333333333,81.4285714286,85.0,-140.0,2.30769230769,2.30769230769,2.30769230769,2.30769230769,2.30769230769,2.30769230769,2.30769230769,2.30769230769,2.30769230769,6.15384615384,17.6923076923,10.0,85.0,85.0,-140.0,2.30769230769,2.30769230769,2.30769230769,2.30769230769,2.30769230769,2.30769230769,10.0,10.0,10.0,5.45454545454,23.6363636364,10.0,28.75,93.3333333333,-140.0,-3.63636363637,-3.63636363637,-3.63636363637,-3.63636363637,-3.63636363637,-3.63636363637,-3.63636363637,-3.63636363637,-3.63636363637,-10.0,-2.27657892538e-12,-8.75,-6.66666666666,20.0,-140.0,-34.4444444445,-34.4444444445,-34.4444444445,-34.4444444445,-34.4444444445,-34.4444444445,-34.4444444445,-40.0,-40.0,-40.0,-65.0,-115.0,-65.0,-73.3333333333,-15.0,12.2727272727,12.2727272727,12.2727272727,12.2727272727,12.2727272727,16.8181818182,16.8181818182,21.3636363636,21.9047619048,17.5,13.125,14.5454545455,21.1111111111,17.1428571428,17.1428571428
