,PNL,guard_coef,num_orders,rolling,sd_coef,sharpe_ratio,stop_win,win_ratio
226,2615.275,0.5,32,4000,5,0.542515990127,0.6,0.615384615385
227,2615.275,0.5,32,4000,5,0.542515990127,1.0,0.615384615385
228,2615.275,0.5,32,4000,5,0.542515990127,1.4,0.615384615385
229,2615.275,0.5,32,4000,5,0.542515990127,1.8,0.615384615385
230,2336.1775,1.0,24,4000,5,0.501975573478,0.2,0.5
231,2336.1775,1.0,24,4000,5,0.501975573478,0.6,0.5
232,2336.1775,1.0,24,4000,5,0.501975573478,1.0,0.5
233,2336.1775,1.0,24,4000,5,0.501975573478,1.4,0.5
234,2336.1775,1.0,24,4000,5,0.501975573478,1.8,0.5
235,2903.8575,1.5,22,4000,5,0.601639151486,0.2,0.576923076923
236,2903.8575,1.5,22,4000,5,0.601639151486,0.6,0.576923076923
237,2903.8575,1.5,22,4000,5,0.601639151486,1.0,0.576923076923
238,2903.8575,1.5,22,4000,5,0.601639151486,1.4,0.576923076923
239,2903.8575,1.5,22,4000,5,0.601639151486,1.8,0.576923076923
